,critic,actor,cum_rewards,tau,theta
126,350.2544976019859,367.8624792480469,-1080.589411778909,0.01,0.25
127,353.75997055768966,368.423818359375,-1445.1488108479825,0.01,0.25
128,337.8461913919449,369.2357595825195,-1370.7999545925531,0.01,0.25
129,365.381525554657,369.7250689697266,-1210.927334321283,0.01,0.25
130,369.30907127380374,370.1793214416504,-1493.6018478542505,0.01,0.25
131,362.7550415039062,370.59712890625,-1501.8571365903222,0.01,0.25
132,300.84535059928896,372.05408966064454,-1485.1768697651767,0.01,0.25
133,350.06870464324953,372.5237448120117,-744.0158346344436,0.01,0.25
134,363.0446063709259,372.67128479003907,-688.8701682053061,0.01,0.25
135,338.0678022074699,373.46852600097657,-1496.962180607362,0.01,0.25
136,346.83110388994214,373.4939181518555,-716.045310486579,0.01,0.25
137,309.62520518302915,374.2875355529785,-1442.1674861704473,0.01,0.25
138,401.19757382392885,374.49333221435546,-1249.865370088744,0.01,0.25
139,382.22488564014435,374.3551373291016,-1262.927375155952,0.01,0.25
140,379.1076911044121,374.5206233215332,-1243.4294940354587,0.01,0.25
141,341.9382327365875,374.60422485351563,-691.2078083741169,0.01,0.25
142,352.4149328136444,374.6679005432129,-565.5584186090451,0.01,0.25
143,411.9410788822174,374.61395095825196,-1466.6342866257928,0.01,0.25
144,370.5376388168335,375.34604614257813,-1478.1845019986304,0.01,0.25
145,337.808788394928,375.4691342163086,-1331.3032646861298,0.01,0.25
146,367.1174123263359,375.9419232177734,-1343.4118772252848,0.01,0.25
147,343.22691307067873,375.78333114624024,-1349.0457945671674,0.01,0.25
148,360.91694623470306,376.10668563842773,-1499.3560690453642,0.01,0.25
149,347.2429490327835,376.67467361450196,-1433.8419993147584,0.01,0.25
150,398.74975429534913,376.4891116333008,-1491.2417729631982,0.01,0.25
151,333.53409979820253,377.07597640991213,-1238.7639011956703,0.01,0.25
152,344.8525033569336,377.38904495239257,-1509.3326193242951,0.01,0.25
153,395.860348906517,376.85042541503907,-850.3236567850504,0.01,0.25
154,320.16218899011614,377.2805731201172,-1494.0365196690536,0.01,0.25
155,351.81631570100785,377.7006523132324,-1356.6326466997748,0.01,0.25
156,344.14494490623474,377.7682582092285,-1234.5307086414514,0.01,0.25
157,350.7880858564377,377.701053314209,-1474.1566532505449,0.01,0.25
158,362.923130607605,378.1946968078613,-1449.6759752614958,0.01,0.25
159,310.6981269240379,378.51392807006835,-870.6038048361113,0.01,0.25
160,377.64566410303115,378.11421264648436,-1277.8426068567044,0.01,0.25
161,346.0020762062073,378.3216116333008,-1457.1031406325612,0.01,0.25
162,407.1372121810913,378.2243348693848,-618.2764982960582,0.01,0.25
163,345.1094688272476,378.1719393920898,-1496.3719700451825,0.01,0.25
164,401.63452366352084,378.111091003418,-1514.6856783616972,0.01,0.25
165,290.4708784461021,378.3636990356445,-1286.4141937385332,0.01,0.25
166,343.88640996456144,378.89985290527346,-1498.4992999143724,0.01,0.25
167,349.88854509830475,379.78180236816405,-1475.4306520290097,0.01,0.25
168,385.06640617847444,379.4360897827148,-1473.6435751784134,0.01,0.25
169,370.81399596214294,379.6296228027344,-1037.8811726279425,0.01,0.25
170,338.2232752418518,379.9563481140137,-1466.5798024350224,0.01,0.25
171,346.0123738288879,380.0227169799805,-520.559711065878,0.01,0.25
172,323.02727412462235,380.1495491027832,-618.0760674762953,0.01,0.25
173,384.52764493465423,379.39796310424805,-1497.4700247728492,0.01,0.25
174,388.9026252341271,379.79974243164065,-1164.43507476473,0.01,0.25
175,409.06286923885347,378.64262115478516,-382.76012219037744,0.01,0.25
176,381.46152549266816,378.8353135681152,-1429.8741791654638,0.01,0.25
177,329.8776632857323,378.74906692504885,-1478.3944622880945,0.01,0.25
178,417.11586501598356,378.86780426025393,-497.8299364638315,0.01,0.25
179,373.68377500772476,378.2317532348633,-476.58817208818397,0.01,0.25
180,347.6064084506035,378.1493933105469,-1517.0678269553316,0.01,0.25
181,347.1515135359764,378.65860137939455,-1477.630426556001,0.01,0.25
182,341.403825366497,378.7745524597168,-361.63509552874774,0.01,0.25
183,311.06710274934767,378.79098052978514,-502.52254808328036,0.01,0.25
184,366.8474699425697,378.0458996582031,-502.9381218950475,0.01,0.25
185,344.21384325742724,378.2389794921875,-129.7696545937395,0.01,0.25
186,360.22959891796114,378.11187759399417,-1244.14269675182,0.01,0.25
187,335.72499566555024,377.4104365539551,-1273.2522217312749,0.01,0.25
188,352.906287279129,377.77269607543946,-778.757275221798,0.01,0.25
189,368.80324501276016,377.60385040283205,-1501.2968292461646,0.01,0.25
190,358.62080926418304,377.0712942504883,-1211.0071794482242,0.01,0.25
191,378.0561502075195,376.3612094116211,-514.2405801831417,0.01,0.25
192,352.13258001565936,376.6520265197754,-255.3924478448255,0.01,0.25
193,383.4396618890762,376.56462615966797,-1510.0717847959554,0.01,0.25
194,391.5922251057625,376.08026947021483,-254.1706232050741,0.01,0.25
195,365.18833328962324,375.6103796386719,-1226.4905325800553,0.01,0.25
196,415.00104221820834,375.5578785705566,-1530.0844056067501,0.01,0.25
197,389.38041887760164,375.0617909240723,-508.38632395109573,0.01,0.25
198,331.82555349111556,374.73975982666013,-366.31079442539954,0.01,0.25
199,332.4781380486488,374.7762467956543,-1520.6530877798232,0.01,0.25
200,337.9660415840149,375.3686769104004,-1500.5023729650648,0.01,0.25
201,371.5731984567642,374.86766540527344,-501.81655376254685,0.01,0.25
202,336.7955735111237,374.74579391479494,-382.60972029343395,0.01,0.25
203,346.0566992163658,374.0080773925781,-426.1695322855076,0.01,0.25
204,397.35456731557844,373.0202658081055,-1220.3922617376993,0.01,0.25
205,315.1287552833557,373.9876518249512,-1500.486432993468,0.01,0.25
206,354.47597029447553,374.22448883056643,-1493.826122688045,0.01,0.25
207,415.0268123817444,373.71467041015626,-1508.9523377860762,0.01,0.25
208,403.726763215065,373.0710523986816,-1476.3685908194707,0.01,0.25
209,294.043007338047,373.61697189331056,-1499.6170751843845,0.01,0.25
210,329.1483683538437,374.3527276611328,-1238.1115770892752,0.01,0.25
211,323.7830884790421,374.5629879760742,-1506.6966689537105,0.01,0.25
212,350.6414052414894,374.262557220459,-272.12848510280486,0.01,0.25
213,380.1549881029129,374.3940653991699,-251.42995479537393,0.01,0.25
214,384.93058366060257,373.93861434936525,-1511.4618637950825,0.01,0.25
215,364.77178325414656,373.45917358398435,-9.207930412028354,0.01,0.25
216,387.86352127313614,373.09184036254885,-246.33889836562918,0.01,0.25
217,323.14119725227357,372.5872770690918,-123.23431358108996,0.01,0.25
218,338.5770080494881,371.4355072021484,-1216.1619875565584,0.01,0.25
219,363.43963058710096,371.97188690185544,-6.396031278663452,0.01,0.25
220,382.7562436151504,370.7640336608887,-131.9803254254567,0.01,0.25
221,332.2256897521019,370.35302230834964,-1502.7365529249923,0.01,0.25
222,369.1317924141884,370.51451782226565,-1476.2844668952355,0.01,0.25
223,327.72728594779966,370.89713150024414,-1495.8215316313813,0.01,0.25
224,315.30225427150725,370.93419723510743,-1513.3285745290777,0.01,0.25
225,289.1959278678894,371.9455503845215,-1462.9585183313666,0.01,0.25
226,371.2663823890686,371.6491923522949,-460.8248762383362,0.01,0.25
227,405.1086217832565,370.77389114379883,-754.0588255948338,0.01,0.25
228,396.52111676692965,369.3041145324707,-698.8090362430083,0.01,0.25
229,319.30874918937684,370.11365737915037,-1199.7093487996444,0.01,0.25
230,365.5433556365967,369.996227722168,-1229.53756613007,0.01,0.25
231,360.4409236097336,369.12080093383787,-7.2245911072981315,0.01,0.25
232,318.7473701381683,369.3955374145508,-1200.1857817648552,0.01,0.25
233,388.479981341362,368.7711291503906,-532.043427053562,0.01,0.25
234,381.9822513461113,367.89140869140624,-801.8164188554599,0.01,0.25
235,370.9946960783005,366.9526008605957,-1221.770904483881,0.01,0.25
236,346.8579065036774,366.7468572998047,-1484.6207714706234,0.01,0.25
237,317.9170482301712,367.4813821411133,-1502.7536309809786,0.01,0.25
238,316.73641745328905,366.39558700561525,-8.282479251420881,0.01,0.25
239,354.80348001480104,365.9108001708984,-130.38972814221253,0.01,0.25
240,360.6304910326004,364.70544845581054,-1475.1392956077254,0.01,0.25
241,336.7110811376572,365.23240142822266,-122.50235589653406,0.01,0.25
242,351.8468701577187,365.343028717041,-251.49942106810764,0.01,0.25
243,347.18566668987273,364.2436418151855,-364.68339653727975,0.01,0.25
244,350.8387862062454,363.617043762207,-8.37023610285927,0.01,0.25
245,355.4585823249817,362.90823959350587,-1496.8522542056144,0.01,0.25
246,307.2008197116852,363.18706924438476,-119.6973549320223,0.01,0.25
247,277.8461617612839,362.970080871582,-7.6772217454952605,0.01,0.25
248,308.3887122631073,362.96747482299804,-1509.1419243240607,0.01,0.25
249,351.02781361579895,362.62148529052735,-248.73108684968466,0.01,0.25
250,380.21106240272525,361.20799255371094,-249.82507779263415,0.01,0.25
251,386.6033698558807,359.9886964416504,-1481.330318633755,0.01,0.25
252,315.34716581344605,359.93353256225583,-247.6245409230701,0.01,0.25
253,344.0581793308258,358.9321116638184,-253.53777597389032,0.01,0.25
254,310.72679527282713,359.39930541992186,-522.9069309876535,0.01,0.25
255,279.63023775339127,359.81819442749025,-1197.3487724784954,0.01,0.25
256,368.05876148700713,358.6617712402344,-8.399565627611254,0.01,0.25
257,314.2412302112579,357.6676692199707,-519.5205739146788,0.01,0.25
258,323.50129428386686,356.5408821105957,-428.13536802788036,0.01,0.25
259,298.4938526582718,356.8726467895508,-1496.1939479857033,0.01,0.25
260,341.8546825027466,356.23515029907225,-255.44535932659556,0.01,0.25
261,359.401215224266,355.77006210327147,-249.42619152730595,0.01,0.25
262,347.28071232795713,354.78899017333987,-1172.287063619648,0.01,0.25
263,329.53945302009583,353.70392639160156,-491.23163984662114,0.01,0.25
264,332.72365007400515,352.7050428771973,-125.90382613665234,0.01,0.25
265,307.4712913894653,352.68841552734375,-128.0206606030314,0.01,0.25
266,320.96487342357636,351.7999923706055,-1497.7960150563583,0.01,0.25
267,360.5927383327484,350.7791163635254,-500.27462224851973,0.01,0.25
268,322.42689826011656,349.95966094970703,-248.01917272185042,0.01,0.25
269,299.2979099750519,350.41068313598635,-1177.446628830628,0.01,0.25
270,317.0123800611496,350.2531121826172,-371.86991697479255,0.01,0.25
271,318.19880074977874,349.7047048950195,-1078.4023171406684,0.01,0.25
272,330.7060252046585,348.5524932861328,-514.8712219485375,0.01,0.25
273,328.008158993721,348.7259648132324,-123.99330677639102,0.01,0.25
274,312.292857837677,347.44938385009766,-6.652675066246239,0.01,0.25
275,305.9539417171478,346.0406967163086,-1492.6853218063336,0.01,0.25
276,376.94999474048615,346.45789169311524,-1135.5496246688851,0.01,0.25
277,327.1462205505371,346.6421907043457,-8.08010803172832,0.01,0.25
278,353.4846300458908,345.5082194519043,-489.6594411149978,0.01,0.25
279,358.6694387674332,343.09401153564454,-249.17920206766775,0.01,0.25
280,315.5015672111511,344.8519119262695,-1144.4194538586105,0.01,0.25
281,334.2460828399658,342.9473014831543,-1190.3446437312655,0.01,0.25
282,353.9041638994217,343.0430453491211,-1201.0043879369728,0.01,0.25
283,295.67903952121736,343.1752571105957,-1212.9856501639945,0.01,0.25
284,323.2551057767868,343.3756036376953,-1502.5446167032273,0.01,0.25
285,258.0562913131714,343.34511825561526,-1508.051879336865,0.01,0.25
286,312.3071039390564,343.45715835571286,-1124.2534279987287,0.01,0.25
287,334.9274749803543,343.30927673339846,-253.77621613904057,0.01,0.25
288,284.1492321538925,343.40880630493166,-652.1175783140852,0.01,0.25
289,312.09018220901487,342.3069622802734,-551.3435109642254,0.01,0.25
290,360.71707145214083,342.5063171386719,-1531.2773980417116,0.01,0.25
291,373.9853360557556,342.1670071411133,-1517.533754518462,0.01,0.25
292,396.4176267623901,341.04474349975584,-1076.269799879767,0.01,0.25
