,critic,actor,tau,theta
222,331.2315612697601,327.17685668945313,0.5,1.0
223,277.1966998052597,325.95654403686524,0.5,1.0
224,272.43755474090574,327.494716796875,0.5,1.0
225,246.29449202537538,328.63544494628906,0.5,1.0
226,322.0133262825012,329.51183303833005,0.5,1.0
227,339.0809838294983,326.96757095336915,0.5,1.0
228,307.76121221065523,324.91159927368165,0.5,1.0
229,271.956153087616,324.1497657775879,0.5,1.0
230,297.405633354187,325.2387757873535,0.5,1.0
231,295.80086651802065,323.26731033325194,0.5,1.0
232,259.78101335525514,323.79143356323243,0.5,1.0
233,315.71933775901795,322.32761611938474,0.5,1.0
234,322.7261376571655,320.12542602539065,0.5,1.0
235,287.1290465450287,317.53365676879883,0.5,1.0
236,270.3239479255676,318.5082557678223,0.5,1.0
237,249.68312975883484,319.4400378417969,0.5,1.0
238,277.70856642723083,319.78560287475585,0.5,1.0
239,278.3071055603027,319.2816744995117,0.5,1.0
240,295.438925409317,316.71402740478516,0.5,1.0
241,273.4801167488098,316.3451655578613,0.5,1.0
242,289.63713141441343,316.61031005859377,0.5,1.0
243,280.2239328289032,312.8876679992676,0.5,1.0
244,274.94308498382566,311.80736450195315,0.5,1.0
245,281.86390869140627,309.58800582885743,0.5,1.0
246,236.50529629707336,310.15139602661134,0.5,1.0
247,222.14301432609557,312.27065612792967,0.5,1.0
248,253.0097699546814,312.0771173095703,0.5,1.0
249,277.84654651641847,312.1544247436523,0.5,1.0
250,295.31462771892546,310.8578987121582,0.5,1.0
251,292.5234982919693,306.93230895996095,0.5,1.0
252,243.24156416893004,305.300897064209,0.5,1.0
253,276.3703432035446,304.78190826416017,0.5,1.0
254,251.61112067699432,304.0108082580566,0.5,1.0
255,215.15729506015776,305.5060598754883,0.5,1.0
256,288.203746547699,303.55575332641604,0.5,1.0
257,237.82498633861542,301.7772184753418,0.5,1.0
258,253.4345337152481,301.5785902404785,0.5,1.0
259,226.16948353767395,300.8221669006348,0.5,1.0
260,266.21661417484285,300.86447875976563,0.5,1.0
261,262.77997119903563,296.87092224121096,0.5,1.0
262,257.400193529129,293.99996490478514,0.5,1.0
263,242.5881061697006,292.3455334472656,0.5,1.0
264,246.5064890575409,291.2510859680176,0.5,1.0
265,219.03491406917573,290.5426985168457,0.5,1.0
266,228.80450975894928,290.30466918945314,0.5,1.0
267,255.89624568462372,289.01169174194337,0.5,1.0
268,236.10620028972625,286.5523721313477,0.5,1.0
269,225.6299460363388,287.27523788452146,0.5,1.0
270,240.1965906047821,287.8044674682617,0.5,1.0
271,217.206420879364,286.1357963562012,0.5,1.0
272,234.31941076278687,285.1076890563965,0.5,1.0
273,234.57939769268035,284.7765560913086,0.5,1.0
274,221.82733605861665,284.2990458679199,0.5,1.0
275,215.812974486351,282.8311009216309,0.5,1.0
276,264.4155869579315,282.1405157470703,0.5,1.0
277,231.02429107189178,281.006844329834,0.5,1.0
278,236.83644348144531,280.56381622314456,0.5,1.0
279,233.24377979278563,278.4315312194824,0.5,1.0
280,221.36545207500458,278.69696060180667,0.5,1.0
281,229.6075080871582,278.10108673095704,0.5,1.0
282,235.74442054748536,278.60396591186526,0.5,1.0
283,195.98659864902496,278.73478271484373,0.5,1.0
284,228.23467074394227,279.82552993774414,0.5,1.0
285,187.19383781909943,280.2083731079102,0.5,1.0
286,227.31751445293426,283.35085891723634,0.5,1.0
287,219.25613340854645,281.73592193603514,0.5,1.0
288,209.45616663455962,281.3044909667969,0.5,1.0
289,231.67372749805452,281.3670838928223,0.5,1.0
290,242.79207598209382,279.9659886169434,0.5,1.0
291,249.91071559429167,276.3100469970703,0.5,1.0
292,266.8186078071594,273.249704284668,0.5,1.0
293,189.67406863212585,273.8091094970703,0.5,1.0
294,223.8654625940323,275.6219041442871,0.5,1.0
295,197.59659368038177,277.293694152832,0.5,1.0
296,204.3883494091034,278.57875320434573,0.5,1.0
297,202.52652806282043,280.93052062988284,0.5,1.0
298,246.64948276042938,279.1022445678711,0.5,1.0
299,198.606124587059,278.0871903991699,0.5,1.0
300,225.49651830196382,278.1505599975586,0.5,1.0
301,195.07822020053862,277.44368041992186,0.5,1.0
302,218.8542811727524,279.2726690673828,0.5,1.0
303,229.4981627368927,280.5833706665039,0.5,1.0
304,197.74824595928192,278.60134979248045,0.5,1.0
305,207.12668478012085,278.255001373291,0.5,1.0
306,213.4018950033188,279.56552291870116,0.5,1.0
307,213.33604559898376,278.97555389404295,0.5,1.0
308,198.4214755821228,280.2123846435547,0.5,1.0
309,220.73359854698182,278.6458581542969,0.5,1.0
310,216.7685317325592,279.4907051086426,0.5,1.0
311,235.42133791923524,277.67646392822263,0.5,1.0
312,213.16019737243653,275.72005935668943,0.5,1.0
313,249.38448061943055,275.2492248535156,0.5,1.0
314,216.0931755399704,274.56881790161134,0.5,1.0
315,182.0395647764206,275.26122985839845,0.5,1.0
316,206.18455412864685,277.7627807617188,0.5,1.0
317,197.4543462085724,277.01142593383787,0.5,1.0
318,206.79631045818329,276.93664779663084,0.5,1.0
319,207.69434008598327,277.065142364502,0.5,1.0
320,229.96963508605958,275.3309687805176,0.5,1.0
321,206.16838294029236,273.244278717041,0.5,1.0
322,225.90988650798798,272.12455078125,0.5,1.0
323,235.84302241802214,268.37125259399414,0.5,1.0
324,202.61869922161102,269.25017822265625,0.5,1.0
325,185.7774685907364,269.9513929748535,0.5,1.0
326,206.39154168605805,269.9599996948242,0.5,1.0
327,209.0074451303482,269.0008140563965,0.5,1.0
328,198.314776468277,266.81798065185546,0.5,1.0
329,202.07787462711335,265.14383613586426,0.5,1.0
330,207.9727456998825,263.27359420776367,0.5,1.0
331,190.5180141687393,262.9751160430908,0.5,1.0
332,193.27891573905944,263.9157305145264,0.5,1.0
333,182.85103177547455,262.96864616394043,0.5,1.0
334,199.37789449214935,263.6947135925293,0.5,1.0
335,185.1460398387909,263.2689260864258,0.5,1.0
336,216.57081829071046,260.24745475769043,0.5,1.0
337,145.07617712020874,258.56673789978026,0.5,1.0
338,191.75159412384033,259.9087538909912,0.5,1.0
339,188.90058315753936,259.21581253051755,0.5,1.0
340,209.11982715129852,257.4720366668701,0.5,1.0
341,160.05983322143555,256.3870858764648,0.5,1.0
342,202.85605615615844,255.63952560424804,0.5,1.0
343,173.65330946922302,253.4610887145996,0.5,1.0
344,186.95792313575745,253.10444786071778,0.5,1.0
345,177.1466443824768,249.89517906188965,0.5,1.0
346,192.1365977525711,249.29532272338867,0.5,1.0
347,187.6181620836258,246.10270973205567,0.5,1.0
348,155.65535776615144,246.12713897705078,0.5,1.0
349,188.93453281402589,246.18990692138672,0.5,1.0
350,191.6736012029648,244.23463005065918,0.5,1.0
351,162.21955656051637,242.40490608215333,0.5,1.0
352,188.13391847133636,241.24050689697265,0.5,1.0
353,172.89579914093017,239.14348846435547,0.5,1.0
354,169.91109484672546,238.96730117797853,0.5,1.0
355,161.9749029493332,237.79524787902832,0.5,1.0
356,162.42557579517364,236.6175102996826,0.5,1.0
357,183.5603607559204,235.17956146240235,0.5,1.0
358,149.03527863025664,235.29608520507813,0.5,1.0
359,158.25065155506135,234.56684623718263,0.5,1.0
360,151.1601941347122,234.95357063293457,0.5,1.0
361,156.02807940006255,235.96574241638183,0.5,1.0
362,189.39590116500855,233.57162078857422,0.5,1.0
363,169.0946202325821,231.07421020507812,0.5,1.0
364,145.38390242099763,231.1686289215088,0.5,1.0
365,165.04732300758363,231.68330772399904,0.5,1.0
366,158.61332285881042,229.65882247924804,0.5,1.0
367,138.81094614505767,230.41105888366698,0.5,1.0
368,176.3500094461441,228.69515678405762,0.5,1.0
369,137.4974135828018,228.05600700378417,0.5,1.0
370,158.88070924282073,229.54202049255372,0.5,1.0
371,151.70080355167389,229.20260429382324,0.5,1.0
372,151.60714664936066,228.08883407592774,0.5,1.0
373,158.25439672470094,226.9373821258545,0.5,1.0
374,132.6854186296463,226.66703964233398,0.5,1.0
375,125.5600743484497,228.40179359436036,0.5,1.0
376,160.78032754898072,227.2707225036621,0.5,1.0
377,171.30261347293853,222.92269287109374,0.5,1.0
378,143.76521179676055,220.69037780761718,0.5,1.0
379,133.7831905937195,219.60034286499024,0.5,1.0
380,147.82601293087006,218.71912925720216,0.5,1.0
381,153.8241705608368,217.5556298828125,0.5,1.0
382,140.3728745317459,216.98842529296874,0.5,1.0
383,160.5212759399414,216.28240180969237,0.5,1.0
384,131.2848181295395,214.03627685546874,0.5,1.0
385,160.10037957668305,212.85348197937012,0.5,1.0
386,136.07860687732696,210.59806800842284,0.5,1.0
387,138.5551286315918,210.34211990356445,0.5,1.0
388,134.53750761032106,210.8007413482666,0.5,1.0
389,141.92046887874602,208.2804397583008,0.5,1.0
390,120.62629041194916,208.19695129394532,0.5,1.0
391,143.98976856708526,207.43847274780273,0.5,1.0
392,146.79009689807893,205.79157440185546,0.5,1.0
393,126.30453104496002,204.43505607604982,0.5,1.0
394,155.4037668466568,202.7054818725586,0.5,1.0
395,130.60312977790832,202.1009284210205,0.5,1.0
396,123.73872237682343,199.9540486907959,0.5,1.0
397,126.99645428180695,199.39319740295412,0.5,1.0
398,134.40535979270936,198.00243141174317,0.5,1.0
399,98.45526777267456,198.25931823730468,0.5,1.0
400,138.99513464450837,197.4108031463623,0.5,1.0
401,142.7411690187454,194.59447120666505,0.5,1.0
402,115.8996311712265,192.33848693847656,0.5,1.0
403,109.12889055728913,193.03222427368163,0.5,1.0
404,127.01758435726165,193.4446743774414,0.5,1.0
405,125.49959393024444,191.39560958862305,0.5,1.0
406,136.6849456357956,188.73902038574218,0.5,1.0
407,99.84129928588867,186.34607788085938,0.5,1.0
408,129.42638268947601,184.86757835388184,0.5,1.0
409,132.9724307346344,183.81047889709473,0.5,1.0
410,132.71769717693329,182.3408462524414,0.5,1.0
411,113.43891539096832,180.57281570434571,0.5,1.0
412,101.00332033157349,181.44063674926758,0.5,1.0
413,103.76271587848663,181.19968620300293,0.5,1.0
414,132.04500354766844,181.06585067749023,0.5,1.0
415,116.3708113527298,176.72952575683593,0.5,1.0
416,104.5983370923996,175.7900885772705,0.5,1.0
417,124.48135182857513,174.70318450927735,0.5,1.0
418,111.85097603797912,172.1466382598877,0.5,1.0
419,102.67066917419433,171.97548820495606,0.5,1.0
420,111.82887338638305,170.43437858581544,0.5,1.0
421,115.79723742485047,166.76697059631348,0.5,1.0
422,101.00257742404938,165.44138458251953,0.5,1.0
423,98.180412774086,166.01553009033202,0.5,1.0
424,121.74236518859863,165.58189987182618,0.5,1.0
425,88.52374069213867,164.25646018981934,0.5,1.0
426,93.94811677932739,163.52837928771973,0.5,1.0
427,117.03759816169739,163.35967887878417,0.5,1.0
428,103.58359293460846,160.52639694213866,0.5,1.0
429,110.99382085800171,157.9988877105713,0.5,1.0
430,98.91639865875244,157.69712242126465,0.5,1.0
431,90.75333234786987,159.28131004333497,0.5,1.0
432,97.25214511871337,159.70193176269532,0.5,1.0
433,111.78991189956665,158.27109886169433,0.5,1.0
434,119.81475203990937,154.81102737426758,0.5,1.0
435,111.8873346042633,151.0975350189209,0.5,1.0
436,104.0694113779068,147.62362857818604,0.5,1.0
437,94.67846240997315,146.06741138458253,0.5,1.0
438,108.59125525474548,145.3998342514038,0.5,1.0
439,83.44147537708282,145.55997230529786,0.5,1.0
440,99.03942816257477,145.00376125335694,0.5,1.0
441,98.14248517990113,142.28672061920167,0.5,1.0
442,98.36865432739258,140.23398063659667,0.5,1.0
443,90.39450053691864,139.1622876358032,0.5,1.0
444,86.60423365592956,141.92853565216063,0.5,1.0
445,98.66120480537414,137.4278705596924,0.5,1.0
446,85.86508843421936,137.48043071746827,0.5,1.0
447,88.06719608783722,136.02394702911377,0.5,1.0
448,89.95782895565033,134.03883693695067,0.5,1.0
449,96.89180601119995,133.61785133361818,0.5,1.0
450,96.48165493965149,130.05174350738525,0.5,1.0
451,94.28071066856384,126.99892841339111,0.5,1.0
452,88.03755868434907,128.6927838897705,0.5,1.0
453,73.55463981628418,127.27576450347901,0.5,1.0
454,80.83011746883392,124.78601020812988,0.5,1.0
455,87.64308761119842,123.60485973358155,0.5,1.0
456,87.76511195659637,120.95836647033691,0.5,1.0
457,85.34885148048402,119.33184711456299,0.5,1.0
458,77.34489853858948,121.14782840728759,0.5,1.0
459,82.2020986032486,118.93045948028565,0.5,1.0
460,80.50469310283661,116.15332279205322,0.5,1.0
461,82.3798582458496,116.84423381805419,0.5,1.0
462,74.58916820526123,115.82523628234863,0.5,1.0
463,75.23078532218933,112.33732494354248,0.5,1.0
464,77.98542251110077,110.28307903289794,0.5,1.0
465,73.50447204589844,106.27925540924072,0.5,1.0
466,65.17998416900635,106.44421142578125,0.5,1.0
467,71.36501790046692,106.97574279785157,0.5,1.0
468,77.26627689838409,105.93933368682862,0.5,1.0
469,70.81651117801667,104.76962642669677,0.5,1.0
470,72.24247699260712,103.01804164886475,0.5,1.0
471,82.79456029891968,101.3772529220581,0.5,1.0
472,76.12770324230195,98.22086009979247,0.5,1.0
473,73.06282389640808,96.12878978729248,0.5,1.0
474,73.14976269721984,93.68644302368165,0.5,1.0
475,62.98703330993652,90.28414825439454,0.5,1.0
476,71.40728552818298,89.55202426910401,0.5,1.0
477,64.9203817653656,88.26454412460328,0.5,1.0
478,73.9629950428009,86.4989767074585,0.5,1.0
479,82.18957609176636,81.82466390609741,0.5,1.0
480,69.91640397071838,83.01320245742798,0.5,1.0
481,66.04486254692078,83.40012489318848,0.5,1.0
482,75.00033650875092,79.78299379348755,0.5,1.0
483,66.48892074584961,79.62144351959229,0.5,1.0
484,77.26160744667054,77.78000068664551,0.5,1.0
485,69.13681540489196,72.57071897506714,0.5,1.0
486,73.69533194541931,71.544031124115,0.5,1.0
487,59.853840103149416,71.21799337387085,0.5,1.0
488,70.06683650016785,72.5974821472168,0.5,1.0
489,65.09610551834106,69.53840051651001,0.5,1.0
490,70.35742788314819,66.73323923110962,0.5,1.0
491,72.9438888645172,63.88368818283081,0.5,1.0
492,67.33514320373536,61.64578909873963,0.5,1.0
493,70.12425770759583,61.55566593170166,0.5,1.0
494,66.12702416419982,60.72464454650879,0.5,1.0
495,74.42278980255126,59.33957138061523,0.5,1.0
496,69.7865166568756,59.16848104476929,0.5,1.0
497,69.71737587928772,56.895358629226685,0.5,1.0
498,70.00660318374634,55.82326529502868,0.5,1.0
499,69.82050856590271,54.57850263595581,0.5,1.0
500,63.29770969390869,53.702183113098144,0.5,1.0
501,70.66193077087402,51.547534170150755,0.5,1.0
502,66.88413691520691,51.23660099029541,0.5,1.0
503,71.51770470619202,48.24242687225342,0.5,1.0
504,68.79489661216736,48.04088955879212,0.5,1.0
505,59.37590312957764,48.04447681427002,0.5,1.0
506,64.56670580863953,48.93350340843201,0.5,1.0
507,71.42588050842285,44.66252376556397,0.5,1.0
508,65.02749920845032,42.99169979095459,0.5,1.0
509,62.0327121257782,42.1897522354126,0.5,1.0
510,68.92093397140503,39.27729507446289,0.5,1.0
511,61.22573923110962,41.01761536598205,0.5,1.0
512,66.25137920379639,38.996894693374635,0.5,1.0
513,73.64907403945922,39.89698043823242,0.5,1.0
514,60.4205890750885,38.202343373298646,0.5,1.0
515,62.45202584266663,34.97358899116516,0.5,1.0
516,62.67708080291748,36.07893934249878,0.5,1.0
517,55.171464672088625,34.52137477874756,0.5,1.0
518,61.27157561302185,35.569786100387574,0.5,1.0
519,61.312248620986935,33.27032697200775,0.5,1.0
520,61.573576345443726,31.840822072029113,0.5,1.0
521,59.92450686454773,32.080626516342164,0.5,1.0
522,61.655653896331785,32.35883830547333,0.5,1.0
523,58.306258087158206,30.081429352760313,0.5,1.0
524,53.624478034973144,29.55828299999237,0.5,1.0
525,57.94957787513733,30.262601975798606,0.5,1.0
526,51.186602640151975,31.316890139579773,0.5,1.0
527,55.36990213394165,30.205914468765258,0.5,1.0
528,56.85278852939606,31.252757415771484,0.5,1.0
529,50.06768977642059,28.67722623348236,0.5,1.0
530,50.73100884437561,28.546487982273103,0.5,1.0
531,54.593347244262695,30.287110743522643,0.5,1.0
532,50.320432319641114,29.371882543563842,0.5,1.0
533,50.286759281158446,29.064145987033843,0.5,1.0
534,50.72324883460998,27.834520602226256,0.5,1.0
535,48.06789774417877,27.033607882261276,0.5,1.0
536,43.943397336006164,27.528255068063736,0.5,1.0
537,47.597984728813174,27.150313558578492,0.5,1.0
