,critic,actor,tau,theta
134,304.99644741058347,330.36902236938477,0.01,0.25
135,269.83443028211593,331.7515565490723,0.01,0.25
136,290.0617264509201,332.570751953125,0.01,0.25
137,257.44931211233137,333.5713140869141,0.01,0.25
138,323.06202663898466,334.07752227783203,0.01,0.25
139,307.90814210653303,334.35811737060544,0.01,0.25
140,309.38685384273526,335.2584828186035,0.01,0.25
141,277.3083331394196,336.26258041381834,0.01,0.25
142,292.7686081838608,336.720760345459,0.01,0.25
143,329.75674828529355,336.99805572509763,0.01,0.25
144,307.6887856864929,337.6013313293457,0.01,0.25
145,274.519042840004,338.4494227600098,0.01,0.25
146,295.5106824660301,339.45717880249026,0.01,0.25
147,283.3958351969719,339.793323059082,0.01,0.25
148,295.5449583888054,340.2896670532227,0.01,0.25
149,286.00221688985823,340.94986709594724,0.01,0.25
150,328.2776179122925,341.11574188232424,0.01,0.25
151,281.54916420459745,341.7694515991211,0.01,0.25
152,290.38033545970916,342.1815510559082,0.01,0.25
153,330.88316606998444,342.26459350585935,0.01,0.25
154,267.8464894914627,343.1090591430664,0.01,0.25
155,296.2974485230446,343.52702011108397,0.01,0.25
156,283.777936296463,343.63313446044924,0.01,0.25
157,297.8463628149033,344.1226995849609,0.01,0.25
158,299.0142627668381,344.433670501709,0.01,0.25
159,266.5408817410469,345.3471676635742,0.01,0.25
160,305.2420621037483,345.46245010375975,0.01,0.25
161,287.4459692263603,345.68559631347654,0.01,0.25
162,339.96868649959566,345.53732025146485,0.01,0.25
163,288.55267891407016,345.8457568359375,0.01,0.25
164,338.4976518988609,345.7183982849121,0.01,0.25
165,238.5709068274498,345.92617752075193,0.01,0.25
166,284.3201876282692,346.44668243408205,0.01,0.25
167,300.56588762283326,346.75154541015627,0.01,0.25
168,321.1930481696129,346.6866645812988,0.01,0.25
169,317.29197226285936,346.62440887451174,0.01,0.25
170,278.99085427761077,347.2176481628418,0.01,0.25
171,287.1035565829277,347.2048307800293,0.01,0.25
172,268.7091272997856,348.0910641479492,0.01,0.25
173,322.7122001862526,347.6887776184082,0.01,0.25
174,319.7199619150162,347.4116845703125,0.01,0.25
175,345.64759259700776,346.9502069091797,0.01,0.25
176,320.1676451706886,347.2427522277832,0.01,0.25
177,270.51959177494047,347.10852249145506,0.01,0.25
178,344.5426387691498,346.7749612426758,0.01,0.25
179,312.6011393427849,346.5249861145019,0.01,0.25
180,290.4801119565964,345.96737930297854,0.01,0.25
181,279.0071626853943,346.83504608154294,0.01,0.25
182,292.8611293554306,346.6416879272461,0.01,0.25
183,264.29160808563233,346.5824548339844,0.01,0.25
184,306.75794993162157,346.57407012939456,0.01,0.25
185,287.0904059481621,346.79825729370117,0.01,0.25
186,294.5694922709465,346.94261444091796,0.01,0.25
187,284.92018770456315,346.3402452087402,0.01,0.25
188,296.72281671524047,346.6191453552246,0.01,0.25
189,312.7450570988655,345.7783084106445,0.01,0.25
190,297.68838634252546,345.90465881347654,0.01,0.25
191,318.29090133428576,345.19453536987305,0.01,0.25
192,293.51783248662946,345.42935150146485,0.01,0.25
193,329.50293176412583,344.457392578125,0.01,0.25
194,321.98289230346677,344.2269105529785,0.01,0.25
195,301.1818189096451,343.68654739379883,0.01,0.25
196,338.30722762584685,343.23157379150393,0.01,0.25
197,328.7171754169464,342.97598907470706,0.01,0.25
198,278.1464730834961,342.65735549926757,0.01,0.25
199,282.2452517604828,342.0897378540039,0.01,0.25
200,272.58466574192045,342.55386505126955,0.01,0.25
201,319.73380932569506,341.59963302612306,0.01,0.25
202,280.767998843193,341.1052523803711,0.01,0.25
203,283.4063675403595,340.9864163208008,0.01,0.25
204,320.5581798887253,340.3525862121582,0.01,0.25
205,264.0390418958664,340.2447593688965,0.01,0.25
206,284.08476994991304,340.1016458129883,0.01,0.25
207,324.9453454828262,339.979592590332,0.01,0.25
208,337.9525575399399,338.8610914611816,0.01,0.25
209,242.2469829940796,339.0970947265625,0.01,0.25
210,273.09094060897826,338.95698181152346,0.01,0.25
211,260.79239864110946,339.5244198608398,0.01,0.25
212,275.7188078188896,338.3856298828125,0.01,0.25
213,309.9457639145851,338.0592124938965,0.01,0.25
214,323.1044210505486,337.2020294189453,0.01,0.25
215,300.3908626818657,336.19577560424807,0.01,0.25
216,317.6163840723038,335.9718292236328,0.01,0.25
217,265.49184030771255,335.08531768798827,0.01,0.25
218,272.4381861066818,334.33962799072265,0.01,0.25
219,285.6769647932053,334.49153915405276,0.01,0.25
220,297.10996769666673,333.1936991882324,0.01,0.25
221,266.2419261646271,333.14549270629885,0.01,0.25
222,297.7637347602844,332.7744061279297,0.01,0.25
223,267.79814421892166,332.01579055786135,0.01,0.25
224,252.83850154399872,331.492876739502,0.01,0.25
225,215.38816948652268,331.28878494262693,0.01,0.25
226,290.6020343399048,330.8189741516113,0.01,0.25
227,313.39913821458816,329.6791546630859,0.01,0.25
228,305.2347327518463,328.52557189941405,0.01,0.25
229,254.33829110860825,328.08475479125974,0.01,0.25
230,279.45398198843003,327.4412973022461,0.01,0.25
231,284.1429715323448,327.2529164123535,0.01,0.25
232,239.58040732860565,326.90587966918946,0.01,0.25
233,291.9167868804932,326.2952536010742,0.01,0.25
234,299.67365453720095,325.07838485717775,0.01,0.25
235,299.7516129040718,324.1767251586914,0.01,0.25
236,255.59211832284927,323.43080535888674,0.01,0.25
237,243.3616301393509,323.32399856567383,0.01,0.25
238,241.75539172649383,321.95314727783204,0.01,0.25
239,260.54929234743116,321.3671240234375,0.01,0.25
240,274.5016599607468,320.17716827392576,0.01,0.25
241,248.88870255708696,319.9734759521484,0.01,0.25
242,264.2685508418083,319.0548583984375,0.01,0.25
243,251.39948069810868,318.05439682006835,0.01,0.25
244,265.49353905677793,316.58168197631835,0.01,0.25
245,268.37552691459655,316.20228256225585,0.01,0.25
246,219.6918983888626,315.76511184692384,0.01,0.25
247,211.3967480444908,315.05898391723633,0.01,0.25
248,230.1420454955101,313.9840919494629,0.01,0.25
249,265.16128699064257,313.1358898925781,0.01,0.25
250,275.17845586776735,311.8982095336914,0.01,0.25
251,277.9076783633232,309.4884846496582,0.01,0.25
252,226.06011295557022,309.8305612182617,0.01,0.25
253,246.35730959177016,307.74954452514646,0.01,0.25
254,223.04648101568222,306.9162373352051,0.01,0.25
255,198.8418547129631,306.93898132324216,0.01,0.25
256,262.2306488895416,304.9745680236816,0.01,0.25
257,220.28443660497666,304.09061965942385,0.01,0.25
258,227.90156831741334,303.1611703491211,0.01,0.25
259,215.7779587697983,302.6073291015625,0.01,0.25
260,241.04436258554458,301.81857864379884,0.01,0.25
261,254.54442676305771,300.11082122802736,0.01,0.25
262,236.96555547237395,298.6694841003418,0.01,0.25
263,232.67441663980483,297.6873272705078,0.01,0.25
264,240.76738389253617,296.3342251586914,0.01,0.25
265,218.05086992740632,295.17261337280274,0.01,0.25
266,213.09734503746031,294.0919488525391,0.01,0.25
267,235.1116498565674,292.03283233642577,0.01,0.25
268,229.00891128778457,291.34768814086914,0.01,0.25
269,212.5934623813629,290.02754486083984,0.01,0.25
270,213.20348479747773,289.28921157836913,0.01,0.25
271,214.050817630291,287.7922718811035,0.01,0.25
272,229.60451261043548,286.66690170288086,0.01,0.25
273,222.1097132706642,285.20727294921875,0.01,0.25
274,206.03058844804764,284.7260104370117,0.01,0.25
275,194.46375901222228,282.8626791381836,0.01,0.25
276,251.6860876941681,281.5240191650391,0.01,0.25
277,217.20355836391448,280.73287826538086,0.01,0.25
278,217.1286212325096,279.3532189941406,0.01,0.25
279,217.889809756279,277.9160437011719,0.01,0.25
280,196.0806464123726,276.7069436645508,0.01,0.25
281,209.87935440540315,274.3924430847168,0.01,0.25
282,215.67857444763183,273.4686685180664,0.01,0.25
283,186.52521611213683,272.3205047607422,0.01,0.25
284,196.2183511734009,271.8399362182617,0.01,0.25
285,158.15680224895476,270.6928956604004,0.01,0.25
286,189.91507748365402,269.74578186035154,0.01,0.25
287,189.07031938791275,267.9550900268555,0.01,0.25
288,176.63762961626054,267.0036877441406,0.01,0.25
289,185.76384544610977,266.1133617401123,0.01,0.25
290,210.42421683073044,264.89512718200683,0.01,0.25
291,220.88331268072128,263.21600326538083,0.01,0.25
292,229.37614020347596,261.1258848571777,0.01,0.25
293,151.65600697040557,259.63573272705077,0.01,0.25
294,194.8103070473671,259.29483001708985,0.01,0.25
295,153.76255293607713,258.3589056396484,0.01,0.25
296,174.8023424577713,257.3899732971191,0.01,0.25
297,162.02395116567612,256.2216820526123,0.01,0.25
298,188.0675720977783,254.99651344299318,0.01,0.25
299,155.56678973197938,254.1787693786621,0.01,0.25
300,176.38710568666457,251.97029830932618,0.01,0.25
301,153.2708422279358,251.34867866516115,0.01,0.25
302,162.5427985882759,250.9568254852295,0.01,0.25
303,176.18349903345108,249.70923370361328,0.01,0.25
304,151.41583490371704,247.8579295349121,0.01,0.25
305,155.40952362298967,246.68763168334962,0.01,0.25
306,168.080096180439,246.08373725891113,0.01,0.25
307,143.30210320949556,244.22793968200685,0.01,0.25
308,147.10909995794296,243.87861686706543,0.01,0.25
309,154.97004749774933,241.52365615844727,0.01,0.25
310,157.01487122774125,240.8154012298584,0.01,0.25
311,164.20361646175385,239.80296096801757,0.01,0.25
312,170.74752260446547,238.92067558288574,0.01,0.25
313,176.2719073843956,237.6938362121582,0.01,0.25
314,159.86032952308653,236.17342720031738,0.01,0.25
315,127.65899403572082,236.77504150390624,0.01,0.25
316,126.15349045276642,235.15386817932128,0.01,0.25
317,133.8458061695099,234.60133155822754,0.01,0.25
318,144.11910652160645,232.84346740722657,0.01,0.25
319,146.47496062278748,232.09013916015624,0.01,0.25
320,165.03148725748062,231.24148971557617,0.01,0.25
321,140.2006974005699,229.4918356323242,0.01,0.25
322,146.24184831619263,227.73502334594727,0.01,0.25
323,162.6322569823265,226.21432739257813,0.01,0.25
324,147.6549049091339,225.9957947540283,0.01,0.25
325,124.9138672542572,224.67863777160645,0.01,0.25
326,136.90364938259125,223.22913063049316,0.01,0.25
327,131.6480929517746,221.65309509277344,0.01,0.25
328,123.86973815441132,221.2241191101074,0.01,0.25
329,137.01874295949935,219.85938690185546,0.01,0.25
330,137.82914245605468,219.59251396179198,0.01,0.25
331,126.22102162361145,218.0474341583252,0.01,0.25
332,130.3082884311676,217.25270317077636,0.01,0.25
333,121.06214732885361,215.5053598022461,0.01,0.25
334,144.84834323883058,214.79416145324706,0.01,0.25
335,109.72943083763123,214.48739776611328,0.01,0.25
336,148.93065650701521,214.06338920593262,0.01,0.25
337,108.58027141332626,211.70710472106933,0.01,0.25
338,123.7616306734085,211.26275131225586,0.01,0.25
339,127.30409398078919,210.44291717529296,0.01,0.25
340,138.91994696617127,208.94947792053222,0.01,0.25
341,108.73896975517273,208.33066444396974,0.01,0.25
342,142.15882299900056,207.2051417541504,0.01,0.25
343,124.13772081136703,206.3422250366211,0.01,0.25
344,125.40252911567688,205.65289649963378,0.01,0.25
345,112.68403113365173,204.1637370300293,0.01,0.25
346,137.48358020305633,203.66443565368652,0.01,0.25
347,130.23485532283783,201.90420837402343,0.01,0.25
348,114.25161006450654,201.08764190673827,0.01,0.25
349,136.39908246040343,200.61593574523926,0.01,0.25
350,138.48282854557038,199.1109418487549,0.01,0.25
351,109.63965990066528,199.49574111938477,0.01,0.25
352,123.91682787418365,197.88679679870606,0.01,0.25
353,102.28349817752839,197.25276321411133,0.01,0.25
354,120.60156885147094,196.09964302062988,0.01,0.25
355,117.62536204338073,194.80624542236328,0.01,0.25
356,124.34179703235627,193.24139099121095,0.01,0.25
357,119.77827691078186,192.7708905029297,0.01,0.25
358,109.37263649463654,192.8279623413086,0.01,0.25
359,112.86827659606934,191.97491798400878,0.01,0.25
360,101.42586916923523,190.2915789794922,0.01,0.25
361,118.5635742521286,189.90380210876464,0.01,0.25
362,129.5959203672409,188.16315742492677,0.01,0.25
363,126.25397822856903,187.58463996887207,0.01,0.25
364,111.32170865535736,187.95310791015626,0.01,0.25
365,122.23654549598695,185.4089569091797,0.01,0.25
366,116.4997444152832,185.96622604370117,0.01,0.25
367,105.49185617923736,184.55507759094237,0.01,0.25
368,121.00879452705384,183.53321838378906,0.01,0.25
369,96.07277133464814,183.0403547668457,0.01,0.25
370,109.16081553459168,181.21587112426758,0.01,0.25
371,94.00976672172547,181.17576126098632,0.01,0.25
372,113.21327355384827,180.4718497467041,0.01,0.25
373,121.02192996978759,179.88596405029296,0.01,0.25
374,93.35077577590943,179.63031784057617,0.01,0.25
375,83.55060381889344,178.80464515686035,0.01,0.25
376,113.10262978076935,177.53561614990235,0.01,0.25
377,126.22383925437927,176.97938583374022,0.01,0.25
378,113.94227134227752,176.44144645690918,0.01,0.25
379,92.14605206012726,176.00545364379883,0.01,0.25
380,94.44300268650055,174.06995262145995,0.01,0.25
381,112.99865661144257,173.37670440673827,0.01,0.25
382,113.51233071804046,174.33403823852538,0.01,0.25
383,119.53480619430542,173.002928314209,0.01,0.25
384,106.71915580272675,173.06214797973632,0.01,0.25
385,107.86718898773194,171.7555573272705,0.01,0.25
386,103.96418705940246,170.57350761413574,0.01,0.25
387,100.3273007440567,170.5899924468994,0.01,0.25
388,97.9539672756195,170.1346753692627,0.01,0.25
389,107.77034513473511,169.50862838745118,0.01,0.25
390,87.23908306598663,168.23474517822265,0.01,0.25
391,104.90070688724518,167.9130500793457,0.01,0.25
392,103.22567527770997,167.4763970184326,0.01,0.25
393,102.5065443611145,165.96689659118653,0.01,0.25
394,111.0019501209259,165.44670204162597,0.01,0.25
395,99.05639902591706,164.89194694519043,0.01,0.25
396,100.48343740463257,163.79357208251952,0.01,0.25
397,98.85189122200012,163.37758811950684,0.01,0.25
398,110.85551464557648,163.29979530334472,0.01,0.25
399,79.3822216129303,161.67228004455566,0.01,0.25
400,112.56037368297577,161.0655902862549,0.01,0.25
401,110.90747014045715,161.3801141357422,0.01,0.25
402,96.30204232692718,159.42907432556152,0.01,0.25
403,85.49055725574493,158.6959741973877,0.01,0.25
404,105.52044570446014,158.8944398498535,0.01,0.25
405,102.3348985862732,158.45150161743163,0.01,0.25
406,98.8739922618866,157.17101501464845,0.01,0.25
407,82.92578968524933,155.30854187011718,0.01,0.25
408,95.0554049730301,155.61498207092285,0.01,0.25
409,96.29716405391693,155.0199831390381,0.01,0.25
410,95.24981811046601,154.3639973449707,0.01,0.25
411,96.88385326862335,154.4085163116455,0.01,0.25
412,84.38870716571807,153.9288536834717,0.01,0.25
413,97.4806818819046,153.52285873413086,0.01,0.25
414,102.17105816364288,153.1212971496582,0.01,0.25
415,102.24208830356598,151.1923497772217,0.01,0.25
416,80.0773200082779,151.6709783935547,0.01,0.25
417,97.51516209602356,150.82200622558594,0.01,0.25
418,90.12041514873505,148.69172241210939,0.01,0.25
419,88.12412126064301,149.28190185546876,0.01,0.25
420,95.50323833465576,148.35577949523926,0.01,0.25
421,103.48265920162201,147.077392578125,0.01,0.25
422,90.00804013252258,146.91150157928467,0.01,0.25
423,89.25936608791352,146.71238430023195,0.01,0.25
424,112.26966132164002,145.61146705627442,0.01,0.25
425,66.92146553993226,144.4134596633911,0.01,0.25
426,76.28309825897217,144.5870736694336,0.01,0.25
427,97.36312180519104,143.50726627349854,0.01,0.25
428,81.96510772228241,143.64736305236818,0.01,0.25
429,89.88275550365448,143.175615234375,0.01,0.25
430,76.84750821113586,142.53072143554687,0.01,0.25
431,76.41742969036102,142.19872554779053,0.01,0.25
432,86.20999505996704,142.51406955718994,0.01,0.25
433,100.04179059028625,140.4881678009033,0.01,0.25
434,113.97529152393341,140.12337726593017,0.01,0.25
435,85.5854475593567,139.14093326568604,0.01,0.25
436,92.9566689634323,138.2031093597412,0.01,0.25
437,74.2932115316391,136.91812034606934,0.01,0.25
438,92.14919170856476,137.2571280670166,0.01,0.25
439,75.2934230709076,136.64831218719482,0.01,0.25
440,79.26485483169556,136.17817058563233,0.01,0.25
441,92.14238200187683,135.47746692657472,0.01,0.25
442,77.40802943706512,135.21705448150635,0.01,0.25
443,82.57024685382844,134.04190853118897,0.01,0.25
444,80.30083064079285,133.21439712524415,0.01,0.25
445,84.31938378810882,131.44801338195802,0.01,0.25
446,82.805723361969,131.70077354431152,0.01,0.25
447,74.45032855510712,130.9144924545288,0.01,0.25
448,72.27057647705078,130.9531106567383,0.01,0.25
449,90.25470269203186,130.69763370513917,0.01,0.25
450,82.80440754890442,129.7588185119629,0.01,0.25
451,89.01381946563721,127.54500240325928,0.01,0.25
452,81.79532492637634,129.3948342514038,0.01,0.25
453,70.29687716960908,126.97755615234375,0.01,0.25
454,85.49751461029052,126.56074634552002,0.01,0.25
455,74.57192555427551,125.35443405151368,0.01,0.25
456,76.0032471704483,124.88247970581055,0.01,0.25
457,72.38583027839661,123.89207389831543,0.01,0.25
458,63.00189140319824,124.48072647094726,0.01,0.25
459,83.83596037387848,123.3146269607544,0.01,0.25
460,82.39220235824585,121.86196949005127,0.01,0.25
461,73.4850673532486,122.00383922576904,0.01,0.25
462,60.41538621902466,121.45796180725098,0.01,0.25
463,73.58419364452362,121.37906673431397,0.01,0.25
464,68.50814532756806,120.34841022491455,0.01,0.25
465,79.43355113506317,118.56229995727539,0.01,0.25
466,81.47773411750794,118.69416984558106,0.01,0.25
467,59.06873603820801,117.2618822479248,0.01,0.25
468,68.59735627651214,117.24492710113526,0.01,0.25
469,70.51696831226349,116.90436332702637,0.01,0.25
470,64.5840805530548,115.9791855621338,0.01,0.25
471,74.47546308517457,115.33572937011719,0.01,0.25
472,65.37761301994324,113.77567173004151,0.01,0.25
473,72.16568278789521,114.05859142303467,0.01,0.25
474,72.28348287582398,112.5377600479126,0.01,0.25
475,57.83573328495026,111.99931755065919,0.01,0.25
476,65.58471109390258,111.78710597991943,0.01,0.25
477,59.50935311794281,110.31857746124268,0.01,0.25
478,77.25642362594604,109.94717838287353,0.01,0.25
479,73.59332561016083,109.37072422027587,0.01,0.25
480,74.83009890556336,109.35127853393554,0.01,0.25
481,52.528231391906736,108.33066837310791,0.01,0.25
482,73.36396488666534,106.45857814788819,0.01,0.25
483,55.36489065170288,106.56727588653564,0.01,0.25
484,63.94904123783112,105.6334485244751,0.01,0.25
485,70.36263746738433,104.05801372528076,0.01,0.25
486,78.12397028923034,104.88528999328614,0.01,0.25
487,58.784631719589235,103.2129146194458,0.01,0.25
488,69.29668173789977,103.93037326812744,0.01,0.25
489,58.441240577697755,102.89146293640137,0.01,0.25
490,79.44702271699906,101.43297389984131,0.01,0.25
491,65.34288236141205,101.10303867340087,0.01,0.25
492,64.66854590892791,100.45283115386962,0.01,0.25
493,59.80055693626404,99.23723320007325,0.01,0.25
494,48.14732746601105,99.37400760650635,0.01,0.25
495,63.22859951019287,100.26224914550781,0.01,0.25
496,55.36675576686859,97.91910556793214,0.01,0.25
497,55.166180543899536,96.6728144454956,0.01,0.25
498,59.28123097896576,97.12029136657715,0.01,0.25
499,52.64562273025513,95.43547924041748,0.01,0.25
500,50.36065640926361,95.10670108795166,0.01,0.25
501,67.25304417848587,94.42200107574463,0.01,0.25
502,62.89062095165253,93.60533706665039,0.01,0.25
503,67.07170904636384,92.63537940979003,0.01,0.25
504,54.197620429992675,92.29560707092286,0.01,0.25
505,45.20074315786362,90.05033267974854,0.01,0.25
506,65.83702269077301,90.08117450714111,0.01,0.25
507,63.0898637008667,88.94555625915527,0.01,0.25
508,51.722871966362,87.16453666687012,0.01,0.25
509,40.073499250411984,86.17776836395264,0.01,0.25
510,54.17873916625977,84.82544025421143,0.01,0.25
511,64.80185063838958,83.2989037322998,0.01,0.25
512,52.491224689483644,80.9107640838623,0.01,0.25
513,47.871034054756166,80.22282844543457,0.01,0.25
514,43.68582830905914,80.51863723754883,0.01,0.25
515,43.43521708488464,78.21806968688965,0.01,0.25
516,45.23538596630097,77.62512397766113,0.01,0.25
517,43.998854537010196,76.27399393081664,0.01,0.25
518,57.219145312309266,77.32925252914428,0.01,0.25
519,67.67065326690674,74.64541320800781,0.01,0.25
520,46.63206588745117,73.28428184509278,0.01,0.25
521,52.798662874698636,73.01964117050171,0.01,0.25
522,44.85375141143799,72.24467794418335,0.01,0.25
523,46.071549882888796,70.88615119934082,0.01,0.25
524,40.68848803520203,70.14672485351562,0.01,0.25
525,51.03180137634277,69.41916093826293,0.01,0.25
526,43.978419766426086,68.14927736282348,0.01,0.25
527,41.79674927711487,68.29680086135865,0.01,0.25
528,46.06426954269409,66.5304677772522,0.01,0.25
529,33.15143754720688,67.26691514968871,0.01,0.25
530,52.16944839954376,65.2875647163391,0.01,0.25
531,51.556909494400024,64.83783458709716,0.01,0.25
532,40.29487352848053,63.952693176269534,0.01,0.25
533,40.01087156295776,62.74589136123657,0.01,0.25
534,50.31257398366928,62.265997161865236,0.01,0.25
535,50.48289296627045,62.937291355133056,0.01,0.25
536,40.68937450170517,60.62357346534729,0.01,0.25
537,37.97221552371979,59.67774435043335,0.01,0.25
