,critic,actor,cum_rewards,tau,theta
0,9.823863534927368,0.10292136438190937,-1456.1346315001813,0.1,1.0
1,28.303820247650147,1.0811391501128673,-1458.3042740795815,0.1,1.0
2,31.465728816986083,3.9041652595996856,-1619.1322499173698,0.1,1.0
3,29.065985412597655,8.475028982162476,-1234.36900667447,0.1,1.0
4,25.083044538497926,12.772117438316345,-1544.1147448170477,0.1,1.0
5,23.16504063606262,16.710738596916197,-1687.0361876145234,0.1,1.0
6,23.196688833236696,20.78798250198364,-1819.507112198674,0.1,1.0
7,24.154884624481202,25.609039878845216,-1662.8977047924923,0.1,1.0
8,24.38961178779602,30.3951380443573,-1674.9670075651652,0.1,1.0
9,26.367966470718383,36.38397786140442,-1818.5594684815653,0.1,1.0
10,27.807250127792358,43.4900532913208,-1790.898268842969,0.1,1.0
11,31.87405378341675,51.21795331954956,-1415.4744177679445,0.1,1.0
12,37.076345930099485,61.05869167327881,-1778.4882593651573,0.1,1.0
13,45.58496283531189,72.39584255218506,-1875.3350762339333,0.1,1.0
14,51.23480523109436,86.09331119537353,-1885.1285854715022,0.1,1.0
15,65.25502789497375,101.2655590057373,-1651.1858027567723,0.1,1.0
16,82.31650876045227,117.64671161651611,-1721.8087958204742,0.1,1.0
17,96.70713737487793,135.5663137435913,-1587.0594876935247,0.1,1.0
18,111.90607280731201,154.50981803894044,-1686.4630078478442,0.1,1.0
19,130.84780383110046,173.20306129455565,-1597.3973583116106,0.1,1.0
20,144.35618103027343,192.76546203613282,-1570.859143605982,0.1,1.0
21,176.37985629081726,212.3665022277832,-1445.038502805697,0.1,1.0
22,242.09686048507692,229.93702774047853,-1405.0955781931873,0.1,1.0
23,255.07110054016113,245.55624031066895,-1428.697401604515,0.1,1.0
24,247.08640316963195,262.3073677825928,-1506.942407835883,0.1,1.0
25,290.1665841674805,278.7915135192871,-1410.8775103579064,0.1,1.0
26,293.90900440216063,292.4738386535644,-1453.0131453207587,0.1,1.0
27,323.33384336471556,308.4225157165527,-1598.285750970276,0.1,1.0
28,441.11953802108764,323.8236653137207,-1153.1962487463256,0.1,1.0
29,448.2155751991272,329.0083056640625,-1488.3847554389433,0.1,1.0
30,385.57511302948,335.4714372253418,-1310.836939064,0.1,1.0
31,472.59084953308104,343.5343608093262,-1540.3323393888,0.1,1.0
32,466.2019342803955,349.86412139892576,-1455.6204433549033,0.1,1.0
33,501.3912062072754,353.56414001464844,-1451.8361555465644,0.1,1.0
34,515.8166348266601,356.8005688476562,-1265.9446932269213,0.1,1.0
35,511.2795013046265,359.64359268188474,-1627.2469924407696,0.1,1.0
36,560.6655174636841,367.55414978027346,-1621.1041585458063,0.1,1.0
37,594.4763565063477,371.3602726745605,-1386.1988864781902,0.1,1.0
38,681.923823852539,376.5536413574219,-1621.0086106193012,0.1,1.0
39,745.0981397247315,378.5964942932129,-1355.104869756277,0.1,1.0
40,684.9952168273926,380.48413818359376,-1645.7643564162556,0.1,1.0
41,765.5458290100098,380.0583528137207,-1425.0420241634222,0.1,1.0
42,654.7324346160889,377.1893394470215,-1445.1001204929184,0.1,1.0
43,644.6331941986084,375.3412919616699,-1353.7008791595676,0.1,1.0
