,critic,actor,cum_rewards,tau,theta
0,10.76871337890625,-0.06777458172291517,-1487.9702749628123,0.01,1.0
1,30.149990787506102,0.11473948197963182,-1522.60652475098,0.01,1.0
2,28.15460726737976,0.7004849405586719,-1371.2556506790647,0.01,1.0
3,24.65052767753601,1.672484524846077,-1512.339123759878,0.01,1.0
4,20.916419382095338,3.5187351262569426,-1147.3927649395873,0.01,1.0
5,16.64423480987549,7.1869609379768375,-1421.153382875058,0.01,1.0
6,14.341111874580383,10.902449202537536,-1552.6942442286916,0.01,1.0
7,13.24511384010315,14.780585188865661,-1532.736149276889,0.01,1.0
8,12.992099866867065,19.052820949554444,-1764.2290222446582,0.01,1.0
9,12.157019739151002,23.95956658363342,-1121.8631190903634,0.01,1.0
10,11.591269793510437,30.08398814201355,-1214.1835321558133,0.01,1.0
11,12.597336509227752,37.67855164527893,-1631.8805991432378,0.01,1.0
12,15.348075516223908,45.90154895782471,-1896.5302930947337,0.01,1.0
13,18.339934325218202,54.86246662139892,-1670.1283563025843,0.01,1.0
14,22.62017653942108,65.91098012924195,-1687.4103882992335,0.01,1.0
15,32.6629567193985,76.96280433654785,-1635.760578042611,0.01,1.0
16,38.30772750854492,86.5375149154663,-1769.1854778175282,0.01,1.0
17,46.970406475067136,93.80710983276367,-1765.0405804640432,0.01,1.0
18,48.12848719596863,102.04896991729737,-1681.522506172076,0.01,1.0
19,63.23714198589325,109.14829025268554,-1606.4580942649666,0.01,1.0
20,65.25611313819886,116.55191387176514,-1498.745411492903,0.01,1.0
21,60.85287470817566,124.37591533660888,-1408.5284256459577,0.01,1.0
22,83.42674663543701,130.94848735809327,-1290.6714904106973,0.01,1.0
23,88.87724462509155,137.73119483947755,-1551.9540759823808,0.01,1.0
24,96.86126543045044,145.73586791992187,-1479.0488149440175,0.01,1.0
25,99.05756292343139,152.4671174621582,-1511.5992102636446,0.01,1.0
26,95.42219455718994,159.91443122863768,-1536.6451263440235,0.01,1.0
27,120.46661142349244,166.30254806518553,-1503.564726241719,0.01,1.0
28,135.5418905544281,173.19951210021972,-1503.8391717060817,0.01,1.0
29,135.69680698394777,179.68754043579102,-1550.203540337744,0.01,1.0
30,128.9907026386261,186.6704948425293,-1621.1595185663966,0.01,1.0
31,154.13022742271423,194.23123710632325,-1544.7871614562077,0.01,1.0
32,156.7567666053772,200.24445556640626,-1521.151879951387,0.01,1.0
33,176.69692271232606,205.53867515563965,-1488.8572814371832,0.01,1.0
34,187.66971737861633,211.52882736206055,-1506.3499023054028,0.01,1.0
35,188.24285814285278,217.4653505706787,-1519.259666884161,0.01,1.0
36,188.9004783821106,224.8593492126465,-1230.5840386635284,0.01,1.0
37,205.4424588394165,229.71142890930176,-1513.64139186151,0.01,1.0
38,214.1714949798584,233.66646705627443,-1005.8722509044763,0.01,1.0
39,231.97382524490357,238.88996688842772,-1502.6000676943154,0.01,1.0
40,234.38573547363282,243.4189651489258,-1524.3671718023093,0.01,1.0
41,239.202666721344,247.1213762664795,-1445.3010632072974,0.01,1.0
42,220.9142603302002,250.97215698242186,-1499.8971703263283,0.01,1.0
43,235.02870580673218,255.38379806518554,-1344.5830191905623,0.01,1.0
44,234.98429904937746,259.6741674804687,-1488.896690663365,0.01,1.0
45,232.34072494506836,262.4134257507324,-1325.9902977957508,0.01,1.0
46,259.7007589149475,267.0268678283691,-1400.200166562165,0.01,1.0
47,261.4653336524963,271.07101486206057,-1411.931795891916,0.01,1.0
48,267.2332922363281,273.5256163024902,-1377.6990314754646,0.01,1.0
49,268.0725741577148,276.8413041687012,-1294.872322342996,0.01,1.0
50,288.69237155914306,279.68978118896484,-1416.5835691432187,0.01,1.0
51,277.27397258758543,282.41767486572263,-1096.0549750745424,0.01,1.0
52,277.830016040802,285.43119873046874,-1157.3804941130466,0.01,1.0
53,296.85729068756103,287.6142970275879,-1536.8683043665046,0.01,1.0
54,333.0050169944763,290.0884489440918,-1268.2591625586858,0.01,1.0
55,273.5741169166565,291.71753173828125,-1006.6995513136546,0.01,1.0
56,279.4002025222778,294.5125733947754,-1220.6876246848785,0.01,1.0
57,327.8190309715271,296.0008432006836,-1588.5191862479996,0.01,1.0
58,277.6720645141602,298.49888961791993,-1632.3428919041573,0.01,1.0
59,368.8435317993164,301.2624154663086,-1594.7492864397004,0.01,1.0
60,364.81113470077514,302.0288589477539,-940.5945239677823,0.01,1.0
61,341.07681911468507,303.7826643371582,-952.323849329091,0.01,1.0
62,368.33140171051025,304.84671127319336,-1580.656680722915,0.01,1.0
63,366.4160134124756,306.74558013916015,-1542.8345480610371,0.01,1.0
64,342.954238243103,308.3206619262695,-961.2827971290221,0.01,1.0
65,327.72910875320434,309.66161254882815,-1296.222596196652,0.01,1.0
66,338.2169235801697,311.74952056884763,-1656.8896809551745,0.01,1.0
67,348.8946488189697,314.2304296875,-1613.3031897547537,0.01,1.0
68,328.6008140563965,317.1429501342773,-1567.2685150192335,0.01,1.0
69,345.29411991119383,318.81655364990235,-1646.6015017067384,0.01,1.0
70,365.0402038955688,321.67774780273436,-1619.2893865776314,0.01,1.0
71,354.2505732154846,323.0527360534668,-1448.3653080760294,0.01,1.0
72,355.39684743881224,325.3367709350586,-1431.2304424806402,0.01,1.0
73,362.77541578292846,327.5762278747559,-1534.373595929066,0.01,1.0
74,332.11845670700075,330.5307940673828,-1400.839003323546,0.01,1.0
75,307.55046968460084,332.82325424194335,-1573.667668939767,0.01,1.0
76,316.1028932380676,335.6067916870117,-1424.9482913427423,0.01,1.0
77,341.68454513549807,338.37535583496094,-1516.0734736850286,0.01,1.0
78,334.5249656677246,339.97672744750975,-1588.1775585730038,0.01,1.0
79,322.75435876846313,341.28260147094727,-1412.3179953719923,0.01,1.0
80,326.19271812438967,343.9255683898926,-1422.6376742419368,0.01,1.0
81,347.4645215034485,346.9244888305664,-1482.7708681482616,0.01,1.0
82,334.32461763381957,347.6126947021484,-1348.8905838983187,0.01,1.0
83,344.73904304504396,349.48867935180664,-1537.3357938115128,0.01,1.0
84,376.09136905670164,351.0485998535156,-1352.7632033815914,0.01,1.0
85,352.55407203674315,352.67943084716796,-1446.5339339029551,0.01,1.0
86,396.6535686683655,352.95231521606445,-1554.4373349339353,0.01,1.0
87,357.0103427028656,354.24394302368165,-1552.7091453260464,0.01,1.0
88,417.4605871582031,355.2699203491211,-1542.8883121617253,0.01,1.0
89,285.63471989631654,356.9234721374512,-1592.4184216770427,0.01,1.0
90,334.8856122970581,357.95503875732425,-3.1222153016469743,0.01,1.0
91,352.5201633453369,358.8363244628906,-1581.2371533877993,0.01,1.0
92,341.296650724411,360.1359571838379,-262.0899288029097,0.01,1.0
93,287.20239736557005,360.6947688293457,-1433.3930410383816,0.01,1.0
94,397.39524086952207,361.509747467041,-1556.0339402507573,0.01,1.0
95,316.58326979637144,363.06875701904295,-1454.9210526726283,0.01,1.0
96,316.51538044929504,363.79831008911134,-1528.6899210954266,0.01,1.0
97,416.5750813102722,364.22630050659177,-1178.489916239548,0.01,1.0
98,345.61007159233094,364.4094177246094,-1370.200688566099,0.01,1.0
99,344.18872686386106,365.574822845459,-997.018832566534,0.01,1.0
100,393.6496636867523,366.160114440918,-1238.5289745316554,0.01,1.0
101,336.8107842731476,367.18767120361326,-1245.7599992304918,0.01,1.0
102,332.1193141937256,366.9450065612793,-1310.4720169824236,0.01,1.0
103,397.3127287387848,366.6421728515625,-1067.2478668296453,0.01,1.0
104,387.8313331317902,366.7324060058594,-1450.0065612084525,0.01,1.0
105,357.9261714696884,366.91508514404296,-1193.0958847860534,0.01,1.0
106,359.44022634029386,366.5997015380859,-1149.8311459020053,0.01,1.0
107,440.78368101596834,367.09507064819337,-942.5034213914801,0.01,1.0
108,379.86110411167147,366.287772064209,-258.89768815252654,0.01,1.0
109,382.3824219369888,365.50741958618164,-128.24976401040666,0.01,1.0
110,358.89812262058257,365.59090744018556,-1351.9232994222111,0.01,1.0
111,379.19100351333617,365.7378202819824,-1179.6744010393143,0.01,1.0
112,328.47536444187165,366.0313160705566,-1451.583432609808,0.01,1.0
113,422.8797295284271,365.2987210083008,-1522.9396912038117,0.01,1.0
114,340.11850593566896,365.8162158203125,-1207.4831781622056,0.01,1.0
115,331.5574594497681,365.3254817199707,-1338.625384856746,0.01,1.0
116,320.0774077033997,366.22888549804685,-1357.2592259559428,0.01,1.0
117,387.28850095272065,365.9582638549805,-1460.4948558335218,0.01,1.0
118,348.11621666908263,366.4630238342285,-1396.702211241979,0.01,1.0
119,338.54754249572755,366.9030535888672,-1377.5249434301058,0.01,1.0
120,353.1410695362091,366.9474987792969,-1380.3754307540014,0.01,1.0
121,342.58724809646606,367.6685902404785,-1241.730977177767,0.01,1.0
122,344.2354602909088,368.2850085449219,-1550.873653191089,0.01,1.0
123,345.48754324436186,368.3558653259277,-1495.2729588403267,0.01,1.0
124,363.88009129047396,368.8179721069336,-1354.5554642560817,0.01,1.0
125,327.69098756313326,369.3421987915039,-1350.342167708272,0.01,1.0
126,357.9047256612778,370.14909561157225,-1549.2806250756412,0.01,1.0
127,365.87435200214384,370.73923248291015,-1447.1553348042326,0.01,1.0
128,350.41327834129333,371.19695419311523,-1350.3557341658661,0.01,1.0
