,critic,actor,cum_rewards,tau,theta
0,8.3194100856781,-0.015394044392742216,-1195.5716174974827,0.5,1.0
1,23.382313928604127,0.4982623908668756,-1258.5467554324482,0.5,1.0
2,27.81288311958313,2.4577602207660676,-1602.1634624241408,0.5,1.0
3,31.459546604156493,7.252950806617736,-1690.9229190521573,0.5,1.0
4,32.62777092933655,15.912587738037109,-1639.281406484473,0.5,1.0
5,29.826435070037842,25.621887683868408,-1565.023032031507,0.5,1.0
6,26.22840705871582,32.808987016677854,-1651.2626571753913,0.5,1.0
7,27.411106672286987,39.51314981460571,-1879.5211278361458,0.5,1.0
8,30.838084449768065,45.7126647567749,-1604.7951195015444,0.5,1.0
9,34.68811080932617,51.78546857833862,-1567.268751446183,0.5,1.0
10,38.51225708007812,58.22605298995972,-1514.9735655649047,0.5,1.0
11,42.004148120880124,65.78914226531982,-1656.0097112597193,0.5,1.0
12,53.004557819366454,74.60851932525635,-1802.2009196595432,0.5,1.0
13,60.038642387390134,86.01191158294678,-1783.656815425263,0.5,1.0
14,70.56647016525268,100.25741649627686,-1779.9950172042436,0.5,1.0
15,94.17588426589965,115.37801368713379,-1546.255461556654,0.5,1.0
16,121.33895280838013,133.66382484436036,-1669.4579594474478,0.5,1.0
17,140.7263667869568,153.29556205749512,-1862.1474459738602,0.5,1.0
18,157.0479249191284,173.591499710083,-1693.8728451435836,0.5,1.0
19,206.87907697677613,195.16305839538575,-1193.6201983614296,0.5,1.0
20,223.8142675590515,217.5906273651123,-1191.8291895707466,0.5,1.0
21,297.5542830657959,240.57748458862304,-1294.2464829399923,0.5,1.0
22,384.11320999145505,260.75318252563477,-1430.612545043948,0.5,1.0
23,436.8019442749023,278.698244934082,-1350.7369447582391,0.5,1.0
24,457.9068069839478,292.9175570678711,-1483.3398699948416,0.5,1.0
25,518.890881729126,302.71044860839845,-1333.3780577486245,0.5,1.0
26,523.1511773681641,314.22382873535156,-1556.9434166197807,0.5,1.0
27,541.2868892669678,322.72520187377927,-1525.172538101923,0.5,1.0
28,661.3555562591553,330.47766983032227,-1561.7006479635124,0.5,1.0
29,649.8758023071289,338.22914459228514,-1607.9697481184885,0.5,1.0
30,650.371919555664,343.45514083862304,-1604.1451544872168,0.5,1.0
31,822.2400193023682,353.72347259521484,-1672.7791650173372,0.5,1.0
32,763.1551782226562,359.37609130859374,-1550.4721104768214,0.5,1.0
33,791.522314453125,361.9479284667969,-1597.24150841969,0.5,1.0
34,871.6864540100098,367.21832748413084,-1638.1596491960668,0.5,1.0
35,878.812492980957,368.8555778503418,-1618.9932047900352,0.5,1.0
36,818.286893157959,372.6881721496582,-1586.9493323575164,0.5,1.0
37,885.0669442749023,376.3902035522461,-1617.0365129085262,0.5,1.0
38,984.3535781860352,378.83494537353516,-1590.1003454527295,0.5,1.0
39,985.1897671508789,377.6773245239258,-1667.4015476818654,0.5,1.0
