,critic,actor,cum_rewards,tau,theta
116,214.66885652542115,307.58850326538084,-672.7754190728068,0.05,1.0
117,257.91545701503753,307.77315567016603,-924.9424018898301,0.05,1.0
118,242.8842107629776,308.3774409484863,-699.0065014321813,0.05,1.0
119,243.77168878078461,308.88906875610354,-667.7367114082297,0.05,1.0
120,254.50656108856202,309.100849609375,-773.2545717975345,0.05,1.0
121,239.55417901039124,309.42249618530275,-572.2788807624336,0.05,1.0
122,246.45938513755797,309.2734757995606,-665.4042686009649,0.05,1.0
123,249.73125339984892,311.1234941101074,-673.1109114438451,0.05,1.0
124,262.1427748298645,310.32767471313474,-655.8602681968393,0.05,1.0
125,240.2403835773468,310.5837821960449,-686.3141762642966,0.05,1.0
126,257.64860773563385,310.248231048584,-572.819616634385,0.05,1.0
127,256.3025274085999,310.44621353149415,-680.0610500428162,0.05,1.0
128,246.72776897907258,311.4410110473633,-821.8657204866888,0.05,1.0
129,272.3588395023346,310.68854904174805,-592.4188489010289,0.05,1.0
130,271.29760694503784,310.1625163269043,-1065.9988770726145,0.05,1.0
131,266.1884731864929,308.34945709228515,-641.3372074674623,0.05,1.0
132,218.11096364498138,309.953664855957,-660.4704441132491,0.05,1.0
133,257.0661796426773,309.9772891235352,-547.5963598844178,0.05,1.0
134,258.4954687356949,309.37143280029295,-943.4142536580999,0.05,1.0
135,247.7844246673584,309.2388876342773,-551.9778174028377,0.05,1.0
136,259.1287462425232,307.6725540161133,-593.9162210750359,0.05,1.0
137,231.27507328033448,308.1172760009766,-550.8355399415342,0.05,1.0
138,277.18738907814026,306.38367202758786,-405.0190850387863,0.05,1.0
139,269.8230806159973,303.99277206420896,-21.92191294459923,0.05,1.0
140,265.2436466550827,301.88893661499026,-500.57220625613496,0.05,1.0
141,236.6262243747711,299.8215675354004,-669.9352689401043,0.05,1.0
142,235.76883240222932,299.5424580383301,-285.69290432260954,0.05,1.0
143,283.53739833831787,298.23328414916995,-283.86919865630625,0.05,1.0
144,245.12932445049285,295.9287469482422,-657.601141700121,0.05,1.0
145,219.73262393951416,295.2473764038086,-562.3327344920647,0.05,1.0
146,245.72816767692566,294.7928713989258,-679.3591302530983,0.05,1.0
147,229.27695575237274,293.35835861206056,-279.35573941882717,0.05,1.0
148,243.73176410198212,292.5191526794434,-20.606890582744132,0.05,1.0
149,220.80869823932647,291.5525299072266,-287.74615037645395,0.05,1.0
150,237.67475402355194,288.6313066101074,-21.280247780122423,0.05,1.0
151,208.09075369358064,287.6981494140625,-280.54599493140796,0.05,1.0
152,218.18259566783905,287.16376052856447,-147.84603155500062,0.05,1.0
153,243.16280633449554,284.63430221557616,-574.8618192302165,0.05,1.0
154,200.6318957233429,283.11136016845705,-305.78981266160525,0.05,1.0
155,208.40188879489898,282.82287704467774,-409.1852630818255,0.05,1.0
156,212.6851971769333,281.42845764160154,-15.65552896303805,0.05,1.0
157,205.57662633895873,280.27115158081057,-275.70387621500663,0.05,1.0
158,212.23207617282867,278.1158157348633,-281.02407074733424,0.05,1.0
159,186.8047892999649,277.73425582885744,-653.0667908827163,0.05,1.0
160,203.92180203437806,277.6178749084473,-310.7783568315802,0.05,1.0
161,185.45998973846434,275.93871826171875,-281.5305248436423,0.05,1.0
162,235.056504073143,274.9599949645996,-597.3849900410139,0.05,1.0
163,183.42186701774597,273.0512615966797,-405.5160845079978,0.05,1.0
164,223.1534000968933,272.61666778564455,-142.73395844812245,0.05,1.0
165,164.99436140537262,271.38642684936525,-277.4924166067367,0.05,1.0
166,208.46402513980865,271.1487728881836,-141.24594011536198,0.05,1.0
167,202.46603695869445,269.5242293548584,-555.3598055954153,0.05,1.0
168,211.4387440299988,268.03919845581055,-297.1567535426581,0.05,1.0
169,212.09289511203767,266.9267432403565,-291.3380859500723,0.05,1.0
170,188.24728083610535,265.6292192077637,-143.8660221046206,0.05,1.0
171,205.9342995262146,263.06441459655764,-275.1243596229078,0.05,1.0
172,173.00195452213288,264.376134185791,-153.22941890354414,0.05,1.0
173,205.2285399389267,262.21735664367674,-15.20136101824154,0.05,1.0
174,197.3377618598938,260.59347297668455,-723.0739711504331,0.05,1.0
175,208.63715790748597,259.1496102142334,-527.1015858402011,0.05,1.0
176,198.7269686603546,257.5974460601807,-15.364223168342463,0.05,1.0
177,154.6448398733139,256.62332748413087,-17.77198166816195,0.05,1.0
178,216.98082068443298,256.3491493225098,-278.82920899748575,0.05,1.0
179,175.212443151474,254.61354469299317,-312.48457636974445,0.05,1.0
180,182.91240596294404,252.9935447692871,-284.4696715247896,0.05,1.0
181,177.31490242481232,251.87991416931152,-16.742015162121305,0.05,1.0
182,185.87278650760652,252.4446201324463,-533.9504454815196,0.05,1.0
183,166.8875275659561,250.57296760559083,-420.4123458042044,0.05,1.0
184,183.25849920272827,249.2582250213623,-17.050345606006584,0.05,1.0
185,173.15220697402955,248.65690200805665,-402.5014909476454,0.05,1.0
186,178.71933174610137,248.5282396697998,-288.4259335826741,0.05,1.0
187,156.46914499282838,246.4420457458496,-144.44987761651424,0.05,1.0
188,181.60232124328613,246.24407104492187,-145.31889500112038,0.05,1.0
189,184.59256861686706,244.93872703552245,-144.13614270988668,0.05,1.0
190,174.67420894622802,244.5508246612549,-147.0851821436179,0.05,1.0
191,170.2424868965149,242.6711865234375,-317.90886817487484,0.05,1.0
192,172.49043175697327,242.2652882385254,-277.4637185956349,0.05,1.0
193,179.3719790506363,240.3785722351074,-430.8407574057681,0.05,1.0
194,187.9621750688553,239.2240975189209,-17.47097330668482,0.05,1.0
195,167.99383835315703,236.77938400268556,-147.63599422059565,0.05,1.0
196,184.84920266628265,234.42495658874512,-144.26839477205013,0.05,1.0
197,183.88263724803926,233.18763359069825,-143.30904011960942,0.05,1.0
198,144.55364090919494,230.80895782470702,-17.565867140776405,0.05,1.0
199,145.79999062538147,229.74133094787598,-285.7292701190749,0.05,1.0
200,156.44614891529082,229.04660163879396,-278.2963521972024,0.05,1.0
201,170.45345690727234,228.65831275939942,-409.30374262232425,0.05,1.0
202,124.49050354003906,227.61836807250975,-576.9279035280429,0.05,1.0
203,161.7186450815201,226.71979370117188,-317.2576592718654,0.05,1.0
204,168.7210877609253,223.51253105163573,-545.2093226046892,0.05,1.0
205,139.00111060142518,222.91666275024414,-16.684496660119375,0.05,1.0
206,139.74614357471467,222.18358238220216,-692.5578161944071,0.05,1.0
207,162.54884258270263,221.19518188476562,-414.81401017585785,0.05,1.0
208,183.06100914001465,218.71680519104004,-286.81002105817333,0.05,1.0
209,125.3173498916626,217.03689483642577,-280.83398365265,0.05,1.0
210,133.89108232975005,216.6845124053955,-583.6968228657691,0.05,1.0
211,125.22035593986512,215.85148788452148,-16.778427790815293,0.05,1.0
212,128.79026985168457,214.77479606628418,-146.91345985849708,0.05,1.0
213,145.5190216064453,212.11800003051758,-1447.4102601237164,0.05,1.0
214,157.76371920585632,210.717689743042,-148.33073523547907,0.05,1.0
215,127.45431816577911,207.94232063293458,-16.774855473728927,0.05,1.0
216,145.65661417484284,207.3841697692871,-17.58126910339846,0.05,1.0
217,117.27361801624298,204.59122207641602,-297.8637676714873,0.05,1.0
218,119.48392680644989,203.66702041625976,-292.62580724307253,0.05,1.0
219,119.47562688827514,204.53977813720704,-144.98934536372232,0.05,1.0
220,138.1841478919983,200.4385255432129,-274.8824795838669,0.05,1.0
221,115.731321849823,199.38869064331055,-398.4304183339984,0.05,1.0
