,critic,actor
89,59.26480697631836,0.0
90,57.48813005447388,0.0
91,58.36413147926331,0.0
92,59.73710699081421,0.0
93,58.96654574871063,0.0
94,55.689124546051026,0.0
95,55.53681204557419,0.0
96,52.77064029216766,0.0
97,58.044685091972354,0.0
98,53.601608154773714,0.0
99,55.04555205345154,0.0
100,51.47302836656571,0.0
101,57.688994154930114,0.0
102,50.60349591493607,0.0
103,53.11033260583878,0.0
104,54.118974869251254,0.0
105,59.066590685844425,0.0
106,53.94006521701813,0.0
107,47.27013700962067,0.0
108,44.14191029310226,0.0
109,52.41749145269394,0.0
110,46.28876098871231,0.0
111,47.89826912403107,0.0
112,47.55742742061615,0.0
113,48.95050852537155,0.0
114,48.46782235145569,0.0
115,42.92250195264816,0.0
116,48.69120903611183,0.0
117,46.22103272438049,0.0
118,47.1617240691185,0.0
119,43.13490842938423,0.0
120,45.74320365190506,0.0
121,41.19134998083115,0.0
122,43.018919532299044,0.0
123,43.179223625659944,0.0
124,44.01952203273773,0.0
125,47.71542812824249,0.0
126,43.050939966440204,0.0
127,41.15582231998444,0.0
128,38.34025618076325,0.0
129,48.3671623146534,0.0
130,45.64578485608101,0.0
131,40.44911849737167,0.0
132,41.525609188079834,0.0
133,36.22575330615044,0.0
134,44.751590507030485,0.0
135,38.96732393503189,0.0
136,50.171914011240005,0.0
137,43.00747302293777,0.0
138,44.99827364444732,0.0
139,45.73384667277336,0.0
140,41.06925556778908,0.0
141,41.32175540328026,0.0
142,40.96833034396172,0.0
143,42.943613045215606,0.0
144,39.193805837631224,0.0
145,40.28551421642303,0.0
146,44.4242144215107,0.0
147,42.114427646398546,0.0
148,41.041285644769665,0.0
149,37.0385549390316,0.0
150,42.13171811938286,0.0
151,37.54813152432442,0.0
152,39.79051206588745,0.0
153,42.031888265609744,0.0
154,38.16827345728874,0.0
155,42.515538296699525,0.0
156,35.17663447856903,0.0
157,40.0530389893055,0.0
158,45.26093393564224,0.0
159,36.359740074872974,0.0
160,38.28621459841728,0.0
161,41.63578097462654,0.0
162,44.32117845892906,0.0
163,40.1412302172184,0.0
164,41.21133658885956,0.0
165,42.12094314336777,0.0
166,41.52229883313179,0.0
167,44.024930062294004,0.0
168,39.36159495949745,0.0
169,32.75202548503876,0.0
170,39.432917122840884,0.0
171,42.29887233734131,0.0
172,38.16309127449989,0.0
173,42.65356421589851,0.0
174,37.087057161331174,0.0
175,43.96388054609299,0.0
176,41.890837038755414,0.0
177,36.794566776752475,0.0
178,30.91128366589546,0.0
179,38.368096626996994,0.0
180,35.94913379788399,0.0
181,37.178661850690844,0.0
182,47.42359043717384,0.0
183,34.67583800315857,0.0
184,35.74258420348168,0.0
185,42.70288047194481,0.0
186,39.90766061425209,0.0
187,35.865406341552735,0.0
188,35.45339545488358,0.0
189,30.824163500070572,0.0
190,36.252768799066544,0.0
191,36.00462164759636,0.0
192,33.37880576610565,0.0
193,28.761458151340484,0.0
194,34.19263135194778,0.0
195,41.672935625314715,0.0
196,34.9902589404583,0.0
197,40.593764762878415,0.0
198,40.560317883491514,0.0
199,33.24913070440292,0.0
200,31.423534556627274,0.0
201,37.18203546524048,0.0
202,31.43791690349579,0.0
203,30.990884912014007,0.0
204,31.821153980493545,0.0
205,36.99129803061485,0.0
206,36.10307719349861,0.0
207,34.93841829776764,0.0
208,29.199831389188766,0.0
209,32.488505499362944,0.0
210,32.75100616574287,0.0
211,31.935933192968367,0.0
212,32.60047939181328,0.0
213,34.330595296621325,0.0
214,25.844043835401536,0.0
215,27.144533829689024,0.0
216,33.04880511045456,0.0
217,30.665575865507126,0.0
218,29.063362965583803,0.0
219,36.93753163933754,0.0
220,25.88144665837288,0.0
221,35.51074075222015,0.0
222,30.913329508304596,0.0
223,29.71804762840271,0.0
224,30.393334349393843,0.0
225,29.346246947050094,0.0
226,32.866825250387194,0.0
227,24.78837871313095,0.0
228,33.91749543428421,0.0
229,33.1813250207901,0.0
230,29.20005002975464,0.0
231,30.257361146211625,0.0
232,32.96725375294685,0.0
233,32.99233222603798,0.0
234,32.327272675037385,0.0
235,37.18617260098458,0.0
236,33.1422047483921,0.0
237,29.32013353943825,0.0
238,31.538220653533937,0.0
239,32.27544952511787,0.0
240,31.824492361545563,0.0
241,33.834782906770705,0.0
242,33.679035524129866,0.0
243,33.10511020421982,0.0
244,31.511865394115446,0.0
245,31.420136905908585,0.0
246,30.80767318725586,0.0
247,34.27117994427681,0.0
248,32.27524948954582,0.0
249,35.12182334780693,0.0
250,36.21370347738266,0.0
251,34.06961818099022,0.0
252,40.03340530872345,0.0
253,41.71555447340012,0.0
254,37.07889362692833,0.0
255,32.06704187035561,0.0
256,36.25590203523636,0.0
257,33.85580918669701,0.0
258,30.779203214645385,0.0
259,36.941799243688585,0.0
260,32.48224561691284,0.0
261,30.20216292142868,0.0
262,34.601498588323594,0.0
263,38.33725152373314,0.0
264,37.97050766348839,0.0
265,37.39823928594589,0.0
266,33.78237798690796,0.0
267,35.64075264811516,0.0
268,35.829471485614775,0.0
269,38.496582036018374,0.0
270,33.215649992227554,0.0
271,41.130197277069094,0.0
272,31.501890770196916,0.0
273,33.67695842146873,0.0
274,34.475531265735626,0.0
275,38.69391980648041,0.0
276,42.16352809906006,0.0
277,38.23603166341782,0.0
278,40.874169573783874,0.0
279,34.734111284017565,0.0
280,35.25626326560974,0.0
281,34.58885533809662,0.0
282,41.316732759475705,0.0
283,37.224478145837786,0.0
284,32.71694390892983,0.0
285,30.56744530081749,0.0
286,33.7265207362175,0.0
287,29.370040776729585,0.0
288,30.55386784553528,0.0
289,31.52374785065651,0.0
290,31.05952622771263,0.0
291,34.27870988368988,0.0
292,34.48546961784363,0.0
293,30.68058635830879,0.0
294,32.05403904080391,0.0
295,29.59464763522148,0.0
296,35.726777235269545,0.0
297,40.45981056332588,0.0
298,36.809092618227005,0.0
299,33.18340513110161,0.0
300,33.5924502158165,0.0
301,37.29193329811096,0.0
302,28.398870698213578,0.0
303,32.95952956080437,0.0
304,34.53451741576195,0.0
305,26.00163178086281,0.0
306,28.05991415500641,0.0
307,32.231348081827164,0.0
308,27.026501635313036,0.0
309,33.941652237176896,0.0
310,33.12883410334587,0.0
311,32.51784965753555,0.0
312,30.94660043001175,0.0
313,34.160521194934844,0.0
314,35.54909107327461,0.0
315,28.745370384454727,0.0
316,37.07960086703301,0.0
317,28.660273252725602,0.0
318,34.853032867908475,0.0
319,29.507985517978668,0.0
320,40.77898683071137,0.0
321,26.839743458032608,0.0
322,31.08427479505539,0.0
323,30.356744858026506,0.0
324,35.011248942613605,0.0
325,27.670518783330916,0.0
326,28.033718987703324,0.0
327,25.191954065561294,0.0
328,22.9662333548069,0.0
329,30.156273939609527,0.0
330,24.547267056703568,0.0
331,30.409906029701233,0.0
332,26.96545797228813,0.0
333,32.0193090903759,0.0
334,33.064975135326385,0.0
335,31.96949777364731,0.0
336,35.78966500997544,0.0
337,33.9292310488224,0.0
338,32.00526315927505,0.0
339,33.375383412837984,0.0
340,32.42656602740288,0.0
341,23.731800397634505,0.0
342,27.36207835197449,0.0
343,30.742801402807235,0.0
344,33.3328232061863,0.0
345,33.19719163298607,0.0
346,27.885880875587464,0.0
347,35.82025834918022,0.0
348,33.36925510287285,0.0
349,29.927449680566788,0.0
350,33.97500074028969,0.0
351,33.779692095518115,0.0
352,28.850301554203032,0.0
353,37.01366440415382,0.0
354,31.70494690656662,0.0
355,30.776883205175398,0.0
356,36.222598173618316,0.0
357,31.03996655344963,0.0
358,33.83802981257438,0.0
359,34.06801713347435,0.0
360,35.061428315639496,0.0
361,33.18087013244629,0.0
362,26.67312675476074,0.0
363,36.22068083524704,0.0
364,31.67710151195526,0.0
365,31.163839111328127,0.0
366,33.47094287633896,0.0
367,29.89538281917572,0.0
368,33.689708856344225,0.0
369,30.760323684215546,0.0
370,30.871434189081192,0.0
371,34.36478694081306,0.0
372,29.022868723869323,0.0
373,34.284634296894076,0.0
374,32.48198778986931,0.0
375,35.65560298085213,0.0
376,30.31629622936249,0.0
377,35.536615253686904,0.0
378,29.37009278893471,0.0
379,25.71620150923729,0.0
380,37.22236436843872,0.0
381,31.255426127910614,0.0
382,35.625080528259275,0.0
383,34.30229152441025,0.0
384,29.55351464986801,0.0
385,32.45415444135666,0.0
386,34.71735039353371,0.0
387,29.40692005634308,0.0
388,30.547557674646377,0.0
389,34.34856082439423,0.0
390,32.79035972058773,0.0
391,34.50014362692833,0.0
392,37.07263742208481,0.0
393,28.2137295293808,0.0
394,27.31169894695282,0.0
395,35.26775839805603,0.0
396,28.834588401317596,0.0
397,33.7799873995781,0.0
398,33.60287098646164,0.0
399,32.970315321683884,0.0
400,29.453454592227935,0.0
401,30.54180373430252,0.0
402,34.548194600343706,0.0
403,32.26284488558769,0.0
404,40.54102174282074,0.0
405,33.98555937647819,0.0
406,38.09413600087166,0.0
407,36.7321458697319,0.0
408,33.09687490344047,0.0
409,37.67803167223931,0.0
410,34.82112218260765,0.0
411,34.8764654815197,0.0
412,31.4297654569149,0.0
413,35.67881327748299,0.0
414,31.208346289396285,0.0
415,31.71927144050598,0.0
416,32.75523699045181,0.0
417,34.81223283290863,0.0
418,26.637781398296354,0.0
419,30.544946929216383,0.0
420,35.168735662698744,0.0
421,28.2853135573864,0.0
422,35.209205038547516,0.0
423,31.000434679985048,0.0
424,25.430395328998564,0.0
425,31.079743316173552,0.0
426,31.300134147405625,0.0
427,29.57567794919014,0.0
428,30.824307889938353,0.0
429,28.933306401968004,0.0
430,32.33612051963806,0.0
431,37.22515436649323,0.0
432,33.78549402952194,0.0
433,38.10181523442268,0.0
434,31.360687462091445,0.0
435,36.29561603665352,0.0
436,31.094658390283584,0.0
437,31.358899673223494,0.0
438,34.645385930538176,0.0
439,33.30564928174019,0.0
440,37.65859294652939,0.0
441,37.52564401984215,0.0
442,36.919417072534564,0.0
443,31.883727192878723,0.0
444,28.836804201602934,0.0
445,31.20175134062767,0.0
446,38.654442064762115,0.0
447,29.93655660510063,0.0
448,43.03837267518043,0.0
449,35.47617972612381,0.0
450,32.42892064571381,0.0
451,25.20557741999626,0.0
452,38.646905332803726,0.0
453,34.80065850615502,0.0
454,30.20743121266365,0.0
455,35.42760174036026,0.0
456,39.84414514183998,0.0
457,39.32390224456787,0.0
458,33.93022224068642,0.0
459,30.883224495649337,0.0
460,34.432416591644284,0.0
461,38.192870277166364,0.0
462,33.04756511569023,0.0
463,30.08140954256058,0.0
464,28.102489520311355,0.0
465,27.9969189453125,0.0
466,32.51330688953399,0.0
467,35.93246929526329,0.0
468,35.895874551534654,0.0
469,30.366022474765778,0.0
470,28.281631067991256,0.0
471,30.652104309797288,0.0
472,38.63135372757912,0.0
473,36.83824077486992,0.0
474,34.86956878304481,0.0
475,31.697428056001662,0.0
476,36.05775058269501,0.0
477,31.632691906690596,0.0
478,33.47353712439537,0.0
479,33.793234325647354,0.0
480,30.1711732673645,0.0
481,38.904485479593276,0.0
482,37.0853268969059,0.0
483,32.499083428382875,0.0
484,36.884628763198855,0.0
485,32.305977734327314,0.0
486,33.40693874001503,0.0
487,39.068254672288894,0.0
488,37.897574776411055,0.0
489,36.814405629634855,0.0
490,37.13071042537689,0.0
491,36.641847298145294,0.0
492,31.871905596256255,0.0
493,30.676496917009352,0.0
494,33.06230455636978,0.0
495,31.371867098808288,0.0
496,29.002702763080595,0.0
497,31.652707045078277,0.0
498,36.03274586081505,0.0
499,32.6899966096878,0.0
500,28.698299711942674,0.0
501,38.27022205233574,0.0
502,31.18296347618103,0.0
503,31.304809716939925,0.0
504,31.434366632699966,0.0
505,34.51160600423813,0.0
506,34.43100467562675,0.0
507,34.0851024889946,0.0
508,37.511741337776186,0.0
509,33.717444940805436,0.0
510,39.895279145240785,0.0
511,32.88291939973831,0.0
512,32.548836245536805,0.0
513,36.976037701368334,0.0
514,33.94595495581627,0.0
515,35.96323921561241,0.0
516,33.09696322202682,0.0
517,34.317825301885605,0.0
518,34.86986864805222,0.0
519,31.444780378341676,0.0
520,31.314010220766068,0.0
521,32.824637967348096,0.0
522,38.63158128499985,0.0
523,31.172992852926253,0.0
524,32.58502290964127,0.0
525,37.86721275091171,0.0
526,33.07372331857681,0.0
527,37.02355216026306,0.0
528,39.632573305368425,0.0
529,37.63693066835403,0.0
530,37.45983090162277,0.0
531,37.126603749990466,0.0
532,34.51996888518333,0.0
533,35.82189681768418,0.0
534,36.5820044028759,0.0
535,40.476793718338016,0.0
536,33.3983290374279,0.0
537,39.55266795516014,0.0
538,38.35893664956093,0.0
539,40.933314105272295,0.0
540,30.447360051870348,0.0
541,35.59077671647072,0.0
542,34.961971172094344,0.0
543,37.452639070749285,0.0
544,31.098405959606172,0.0
545,36.19659574747086,0.0
546,38.36417103052139,0.0
547,34.258642953634265,0.0
548,32.587257227897645,0.0
549,32.66295829057694,0.0
550,38.17790181875229,0.0
551,33.435050970315935,0.0
552,40.51642232060433,0.0
553,30.141976865530015,0.0
554,34.88465407133103,0.0
555,43.71454656839371,0.0
556,33.891829558610915,0.0
557,35.98405165791512,0.0
558,33.445752660036085,0.0
559,40.602633035182954,0.0
560,37.12162122249603,0.0
561,42.134693397283556,0.0
562,33.40865010142326,0.0
563,33.232694038152694,0.0
564,43.5465485394001,0.0
565,35.99014571666717,0.0
566,38.30011772990227,0.0
567,35.13310072779655,0.0
568,44.17416346311569,0.0
569,39.11723032474518,0.0
570,37.982220315933226,0.0
571,41.56368921279907,0.0
572,36.562999954223635,0.0
573,36.723339418172834,0.0
574,40.83741155624389,0.0
575,37.08191201329231,0.0
576,41.35784910321236,0.0
577,36.98005732059479,0.0
578,35.85665456771851,0.0
579,31.50693820118904,0.0
580,34.254176539182666,0.0
581,35.47116996049881,0.0
582,38.74144558310509,0.0
583,35.93633642315864,0.0
584,39.54482925057411,0.0
585,39.90639115214348,0.0
586,37.65789375424385,0.0
587,34.74024340748787,0.0
588,36.73325083255768,0.0
589,32.8886443901062,0.0
590,34.306123013496396,0.0
591,35.40815347790718,0.0
592,32.607748827934266,0.0
593,34.72848354458809,0.0
594,32.78558429479599,0.0
595,31.590985461473466,0.0
596,38.15876212000847,0.0
597,36.436479229927066,0.0
598,32.98642660021782,0.0
599,37.906016343832015,0.0
600,36.61951964259148,0.0
601,35.21226402163506,0.0
602,35.09468576431274,0.0
603,37.56694003105164,0.0
604,38.89651000022888,0.0
605,32.75460788369179,0.0
606,38.20268051028252,0.0
607,33.21567757487297,0.0
608,34.18186730265617,0.0
609,31.95547907233238,0.0
610,32.764814341068266,0.0
611,31.520875564813615,0.0
612,41.548866574764254,0.0
613,32.7567037653923,0.0
614,36.30648096680641,0.0
615,42.225173087120055,0.0
616,34.83967160820961,0.0
617,30.324494374990465,0.0
618,35.10504963040352,0.0
619,29.195096182823182,0.0
620,35.69189542531967,0.0
621,28.93000684738159,0.0
622,30.44395720362663,0.0
623,31.37760877728462,0.0
624,29.076207695007323,0.0
625,30.31667543888092,0.0
626,29.512401933670045,0.0
627,31.112472355365753,0.0
628,28.702013581991196,0.0
629,31.23249653458595,0.0
630,34.33209475278854,0.0
631,29.582592755556107,0.0
632,29.871452733278275,0.0
633,30.302992573976518,0.0
634,33.27168696165085,0.0
635,36.02013729929924,0.0
636,31.228576630353928,0.0
637,29.444747965335846,0.0
638,34.481865974664686,0.0
639,36.30523240804672,0.0
640,29.53913836836815,0.0
641,33.38698545098305,0.0
642,30.719823625087738,0.0
643,31.011046206951143,0.0
644,31.53185061454773,0.0
645,31.34128045320511,0.0
646,34.551092373132704,0.0
647,32.89458264112473,0.0
648,32.38276175260544,0.0
649,32.37099271774292,0.0
650,33.68946408510208,0.0
651,31.62164545536041,0.0
652,37.4344262111187,0.0
653,30.582674156427384,0.0
654,29.45888379096985,0.0
655,27.751613721847534,0.0
656,35.92878284096718,0.0
657,32.09321478128433,0.0
658,30.94367190003395,0.0
659,30.473679856061935,0.0
660,30.79213845849037,0.0
661,36.934637839794156,0.0
662,30.313874212503432,0.0
663,28.645193498134613,0.0
664,34.30826818585396,0.0
665,31.753813767433165,0.0
666,37.69780721068382,0.0
667,35.00209510445595,0.0
668,36.19377965569496,0.0
669,34.93561561703682,0.0
670,35.24428299546242,0.0
671,34.77989969611168,0.0
672,29.844096965789795,0.0
673,34.91964107394219,0.0
674,33.38461324334145,0.0
675,34.989065868854524,0.0
676,32.84949889421463,0.0
677,29.633468990325927,0.0
678,33.312331392765046,0.0
679,35.648359156847,0.0
680,34.66629252314568,0.0
681,29.6890092253685,0.0
682,37.03927613019943,0.0
683,32.999830002784726,0.0
684,31.731831905841826,0.0
685,34.530453686714175,0.0
686,37.65509689450264,0.0
687,31.206003779172896,0.0
688,31.005604940652848,0.0
689,35.775873260498045,0.0
690,35.70558600306511,0.0
691,35.92362152934074,0.0
692,34.37958031415939,0.0
693,39.38955466985703,0.0
694,36.9256910443306,0.0
695,34.72804060339928,0.0
696,32.466006789207455,0.0
697,27.88367806792259,0.0
698,35.774827408790586,0.0
699,33.27886226892471,0.0
700,29.47763130426407,0.0
701,35.43661143302918,0.0
702,37.89505235671997,0.0
703,40.89998826980591,0.0
704,33.45129480004311,0.0
705,36.456584630012514,0.0
706,37.473651413917544,0.0
707,33.9822678911686,0.0
708,37.174669280052186,0.0
709,35.137030769586566,0.0
710,35.30287723064423,0.0
711,38.203503023386,0.0
712,36.969066092967985,0.0
713,34.91588830113411,0.0
714,28.75251911044121,0.0
715,41.29003929138184,0.0
716,33.06049094080925,0.0
717,32.735430995225904,0.0
718,33.50923183202744,0.0
719,28.448086899518966,0.0
720,31.42674880385399,0.0
721,37.44548468351364,0.0
722,34.284794627428056,0.0
723,34.35939670443535,0.0
724,32.675028377771376,0.0
725,36.10278161406517,0.0
726,34.857535870075225,0.0
727,25.93100522041321,0.0
728,38.02698851943016,0.0
729,34.65887263536453,0.0
730,35.79015713810921,0.0
731,38.05066804289818,0.0
732,35.52325157999992,0.0
733,38.542290256023406,0.0
734,34.90054499387741,0.0
735,35.99186045050621,0.0
736,37.92801322340965,0.0
737,37.45288055300713,0.0
738,33.66721413254738,0.0
739,34.59079423546791,0.0
740,37.07549876093864,0.0
741,34.77813850402832,0.0
742,32.774626009464264,0.0
743,35.87257110476494,0.0
744,34.86306510090828,0.0
745,35.46644016623497,0.0
746,32.59790001153946,0.0
747,40.13245766401291,0.0
748,39.306309466362,0.0
749,36.781061131954196,0.0
750,29.880324063301085,0.0
751,33.61021356582641,0.0
752,39.35631191492081,0.0
753,38.194950165748594,0.0
754,34.557256696224215,0.0
755,34.31760174751282,0.0
756,34.67154724597931,0.0
757,32.54799207448959,0.0
758,37.14692143797875,0.0
759,30.73155042529106,0.0
760,27.0381112575531,0.0
761,34.6510093152523,0.0
762,34.80138704776764,0.0
763,32.644581983089445,0.0
764,33.56908557772636,0.0
765,29.44542698264122,0.0
766,31.868888152837755,0.0
767,33.167255775928496,0.0
768,33.181125119924545,0.0
769,28.269387825727463,0.0
770,36.439837378263476,0.0
771,30.408253564834595,0.0
772,40.29065943717956,0.0
773,33.86986334681511,0.0
774,34.67419361233711,0.0
775,33.610179549455644,0.0
776,42.65721485376358,0.0
777,39.0761849796772,0.0
778,31.531529123783113,0.0
779,40.64436418533325,0.0
780,37.16461396574974,0.0
781,31.799143410921097,0.0
782,40.699436173439025,0.0
783,34.606963733434675,0.0
784,34.37591092944145,0.0
785,34.85592082023621,0.0
786,39.28434221982956,0.0
787,29.399731286764144,0.0
788,32.30374990463257,0.0
789,34.081372096538544,0.0
790,41.38381798863411,0.0
791,35.93105102300644,0.0
792,36.07520459651947,0.0
793,37.03518929243088,0.0
794,37.78571512460709,0.0
795,34.73675598025322,0.0
796,35.38561067819595,0.0
797,29.601116721630095,0.0
798,35.191855632066726,0.0
799,38.29160609364509,0.0
800,35.9246922492981,0.0
801,30.9394808447361,0.0
802,34.09600314497948,0.0
803,31.666503103971483,0.0
804,34.41210595726967,0.0
805,36.22253067493439,0.0
806,33.830730098485944,0.0
807,33.152200540304186,0.0
808,33.872506284713744,0.0
809,35.619312047958374,0.0
810,34.98367230892181,0.0
811,32.60115571022034,0.0
812,41.24624193668365,0.0
813,33.58969469308853,0.0
814,33.13817278146744,0.0
815,37.74251180529595,0.0
816,34.749581857919694,0.0
817,37.847619190216065,0.0
818,33.63211315751076,0.0
819,37.65928569078446,0.0
820,35.99522834539413,0.0
821,35.7772404050827,0.0
822,40.51565243244171,0.0
823,36.44712931871414,0.0
824,38.31758054494858,0.0
825,30.824031705856324,0.0
826,42.150780470371245,0.0
827,33.575433853864666,0.0
828,35.34412083745003,0.0
829,34.82774964570999,0.0
830,31.80837146639824,0.0
831,33.01139370799065,0.0
832,31.212547622919082,0.0
833,42.02195625901222,0.0
834,40.052540307044985,0.0
835,32.76910515666008,0.0
836,32.686014289855954,0.0
837,36.13761112570763,0.0
838,33.62125307917595,0.0
839,36.397488001585,0.0
840,32.43652009725571,0.0
841,34.36064998745918,0.0
842,34.996036427021025,0.0
843,40.16156862735748,0.0
844,36.71774397969246,0.0
845,33.219632250070575,0.0
846,32.77672023653984,0.0
847,31.263282630443573,0.0
848,30.49374390602112,0.0
849,31.15028905749321,0.0
850,36.42053745508194,0.0
851,37.30514493227005,0.0
852,33.0818804872036,0.0
853,37.531898293495175,0.0
854,34.783472592830655,0.0
855,32.93597647428513,0.0
856,37.298120514154434,0.0
857,35.43555706977844,0.0
858,33.584445286989215,0.0
859,31.369554052352907,0.0
860,37.16184326291084,0.0
861,38.565471007823945,0.0
862,36.88217209458351,0.0
863,34.2203951215744,0.0
864,27.146749876737594,0.0
865,32.8332755947113,0.0
866,36.137137075662615,0.0
867,39.137111448049545,0.0
868,38.016144223213196,0.0
869,29.900637491941453,0.0
870,31.850059765577317,0.0
871,31.688053413629532,0.0
872,35.72978003740311,0.0
873,30.39178444981575,0.0
874,34.606247922182085,0.0
875,31.84098172903061,0.0
876,37.293653448820116,0.0
877,34.21960112571716,0.0
878,33.21277989029884,0.0
879,36.62958182573318,0.0
880,37.52280832052231,0.0
881,36.13538217663765,0.0
882,31.648607325553893,0.0
883,37.581930174827576,0.0
884,33.82452423095703,0.0
885,37.23297219395638,0.0
886,35.010649374723435,0.0
887,30.84422070145607,0.0
888,31.266839227676392,0.0
889,34.998647791147235,0.0
890,31.453866122961045,0.0
891,35.00986142516136,0.0
892,40.16049332499504,0.0
893,31.673816405534744,0.0
894,32.922213270664216,0.0
895,34.06936002969742,0.0
896,35.177720999717714,0.0
897,34.08331105828285,0.0
898,36.94106162667274,0.0
899,34.61964385151863,0.0
900,38.898109931945804,0.0
901,35.4817600274086,0.0
902,32.65751732707024,0.0
903,34.90805632948875,0.0
904,35.7307368683815,0.0
905,34.366865838766095,0.0
906,29.164888780117035,0.0
907,33.57952225804329,0.0
908,34.451291521787645,0.0
909,36.32137473702431,0.0
910,34.913522564172744,0.0
911,35.63040311455727,0.0
912,36.7513238286972,0.0
913,36.4185857796669,0.0
914,37.9233595430851,0.0
915,33.26571204543114,0.0
916,33.89672468662262,0.0
917,36.07809144854546,0.0
918,37.70305958390236,0.0
919,37.892545417547225,0.0
920,35.40888811469078,0.0
921,36.13892277717591,0.0
922,35.81715473055839,0.0
923,35.7526451075077,0.0
924,40.15252619385719,0.0
925,38.609295961856844,0.0
926,40.97518701314926,0.0
927,33.94257459521294,0.0
928,34.431911935806276,0.0
929,37.322733529806136,0.0
930,35.17386566638947,0.0
931,34.422599476575854,0.0
932,37.7503908085823,0.0
933,37.77405500411987,0.0
934,34.44147434949875,0.0
935,34.51349463224411,0.0
936,38.384747307300565,0.0
937,39.81394488692283,0.0
938,32.34634516954422,0.0
939,38.47719672203064,0.0
940,37.13879045009613,0.0
941,44.58852063536644,0.0
942,35.71622867941856,0.0
943,37.91830400109291,0.0
944,36.5057118332386,0.0
945,39.43051539182663,0.0
946,37.79888681173325,0.0
947,31.782306835651397,0.0
948,35.53681804418564,0.0
949,35.75372670769691,0.0
950,33.01262352228164,0.0
951,37.007708508968356,0.0
952,37.77362274169922,0.0
953,39.07623796343803,0.0
954,36.872462364435194,0.0
955,38.29665713906288,0.0
956,34.6569054877758,0.0
957,36.634205263853076,0.0
958,34.092884582281116,0.0
959,35.55666482567787,0.0
960,30.898907363414764,0.0
961,33.44191618680954,0.0
962,40.12298358440399,0.0
963,33.2355691409111,0.0
964,35.063012778759,0.0
965,31.935338594913482,0.0
966,35.62165553569794,0.0
967,36.32359953641892,0.0
968,33.920921585559846,0.0
969,32.17544206738472,0.0
970,34.06176232099533,0.0
971,38.01817775607109,0.0
972,35.24496533155441,0.0
973,32.50307579398155,0.0
974,33.3696118080616,0.0
975,31.385966576337815,0.0
976,34.44763572692871,0.0
977,29.037166002988815,0.0
978,33.541492160558704,0.0
979,31.71795091509819,0.0
980,29.68848552942276,0.0
981,31.36406207203865,0.0
982,35.9192177593708,0.0
983,29.14980130314827,0.0
984,25.839613070487975,0.0
985,28.708275814056396,0.0
986,31.32878688454628,0.0
987,28.11223512530327,0.0
988,33.405362581014636,0.0
989,29.847768594026565,0.0
990,29.402300460338594,0.0
991,33.40217188000679,0.0
992,31.246867171525956,0.0
993,29.667382196187972,0.0
994,28.34843142747879,0.0
995,30.647048894166947,0.0
996,30.18011505484581,0.0
997,28.216253710985185,0.0
998,32.870967653989794,0.0
