,critic,actor,tau,theta
0,11.789306926727296,-0.024181179963052274,0.1,1.0
1,30.48593017578125,0.3552384484559298,0.1,1.0
2,32.3908238697052,0.9879084226489067,0.1,1.0
3,31.393766794204712,2.075215510725975,0.1,1.0
4,31.283769454956055,3.8160023295879366,0.1,1.0
5,31.17152581214905,6.249659733772278,0.1,1.0
6,31.23321138381958,9.613783373832703,0.1,1.0
7,31.256377992630004,14.202699027061463,0.1,1.0
8,31.185790252685546,20.078826589584352,0.1,1.0
9,31.26568759918213,28.424379444122316,0.1,1.0
10,33.07389539718628,39.838143501281735,0.1,1.0
11,34.013025436401364,50.8451575088501,0.1,1.0
12,40.802327213287356,62.97619789123535,0.1,1.0
13,50.53360724449158,76.18356708526612,0.1,1.0
14,63.84508118629456,90.31806240081787,0.1,1.0
15,79.1747796535492,105.91192039489746,0.1,1.0
16,95.86941259384156,122.11942691802979,0.1,1.0
17,108.90648309707642,137.3399984359741,0.1,1.0
18,123.51772880554199,153.91924629211425,0.1,1.0
19,147.8590475845337,170.1704345703125,0.1,1.0
20,161.02794023513795,186.1017958831787,0.1,1.0
21,191.87287185668944,201.13839393615723,0.1,1.0
22,228.24894495010375,215.26603073120117,0.1,1.0
23,247.7107731246948,225.4143508911133,0.1,1.0
24,265.94005630493166,236.6895774078369,0.1,1.0
25,308.8687092590332,251.60876853942872,0.1,1.0
26,358.9597228240967,268.226662902832,0.1,1.0
27,354.5409186172485,276.13916870117185,0.1,1.0
28,442.43112781524655,283.66784423828125,0.1,1.0
29,400.06729396820066,284.67535400390625,0.1,1.0
30,445.81825336456296,293.20240127563477,0.1,1.0
31,528.1588446807862,302.8498178100586,0.1,1.0
32,489.74153366088865,310.97073287963866,0.1,1.0
33,559.2744649505615,320.39228134155275,0.1,1.0
34,614.5377880096436,328.2197021484375,0.1,1.0
35,642.2023684692383,335.37780334472654,0.1,1.0
36,549.0492313385009,337.35385345458985,0.1,1.0
37,660.3801628875732,340.8872538757324,0.1,1.0
38,735.057431640625,344.8525393676758,0.1,1.0
39,687.551480255127,348.4863919067383,0.1,1.0
40,693.3415215301513,347.4962747192383,0.1,1.0
41,652.6730857086181,351.47504058837893,0.1,1.0
42,667.11265625,358.64061630249023,0.1,1.0
43,715.893434677124,363.3607290649414,0.1,1.0
44,740.5507027435302,367.3935301208496,0.1,1.0
45,768.7391258239746,374.68799118041994,0.1,1.0
46,858.8276313781738,382.8555833435059,0.1,1.0
47,869.0624403381348,388.75221130371096,0.1,1.0
48,964.6644683074951,390.0775193786621,0.1,1.0
49,813.5007755279541,386.5354106140137,0.1,1.0
50,802.2128247070312,386.1088706970215,0.1,1.0
51,768.7098381042481,384.08423583984376,0.1,1.0
52,805.5403840637207,384.9375344848633,0.1,1.0
53,804.7950574493408,384.6254476928711,0.1,1.0
54,821.3480796813965,385.430237121582,0.1,1.0
55,722.2390558624268,382.4587521362305,0.1,1.0
56,772.5777814483642,381.59604721069337,0.1,1.0
57,835.3978500366211,383.3166639709473,0.1,1.0
58,732.3397394561767,381.190859375,0.1,1.0
59,769.3450622558594,380.7598136901855,0.1,1.0
60,838.2575159454345,375.5751805114746,0.1,1.0
61,741.4250227355957,375.9395704650879,0.1,1.0
62,787.7993978881836,374.3582077026367,0.1,1.0
63,763.4898257446289,368.95847915649415,0.1,1.0
64,756.7589250183105,367.016111907959,0.1,1.0
65,732.2021054077148,366.60098754882813,0.1,1.0
66,665.5753988647461,360.47608642578126,0.1,1.0
67,653.0416645812988,357.18686126708985,0.1,1.0
68,632.0824124908447,353.59647277832033,0.1,1.0
69,663.9830352020264,352.1730683898926,0.1,1.0
70,724.4869191741943,351.61271240234373,0.1,1.0
71,691.3881974029541,346.3045185852051,0.1,1.0
72,661.9099266815185,343.1479998779297,0.1,1.0
73,616.179400024414,333.7353498840332,0.1,1.0
74,532.0760004425049,327.31866928100584,0.1,1.0
75,477.5721122741699,320.4542460632324,0.1,1.0
76,441.2714994049072,313.4460185241699,0.1,1.0
77,427.4350295639038,306.6697302246094,0.1,1.0
78,415.60315212249753,300.716328125,0.1,1.0
79,383.2231687545776,296.26103057861326,0.1,1.0
80,363.6906565093994,294.3498359680176,0.1,1.0
81,362.0921422958374,289.4382551574707,0.1,1.0
82,307.844221572876,284.28517181396484,0.1,1.0
83,303.9131471633911,281.4285897827148,0.1,1.0
84,307.04662189483645,276.4415740966797,0.1,1.0
85,269.8089014053345,270.4412285614014,0.1,1.0
86,290.9423773002625,262.347626953125,0.1,1.0
87,242.63127504348756,257.17200256347655,0.1,1.0
88,258.1732970809937,252.9571827697754,0.1,1.0
