,critic,actor,tau,theta
59,221.32007986068726,267.51366455078124,0.01,1.0
60,216.6986887550354,268.00661315917966,0.01,1.0
61,209.09892618179322,267.90487701416015,0.01,1.0
62,233.74333305358886,268.78302490234375,0.01,1.0
63,218.49993077278137,268.8971371459961,0.01,1.0
64,205.57451043128967,270.1142881774902,0.01,1.0
65,199.48853482246398,271.1645358276367,0.01,1.0
66,191.58993503570557,272.17569244384765,0.01,1.0
67,222.75525344848631,272.953536529541,0.01,1.0
68,220.65121307373047,273.82198120117187,0.01,1.0
69,207.09105828285217,274.6634808349609,0.01,1.0
70,224.94138270378113,276.09451782226563,0.01,1.0
71,231.18626030921936,276.2509184265137,0.01,1.0
72,228.32795538902283,277.1786103820801,0.01,1.0
73,218.52486620903017,278.5220219421387,0.01,1.0
74,213.63864267349243,279.68464111328126,0.01,1.0
75,192.34969470977782,281.4776567077637,0.01,1.0
76,192.38480090141297,283.13620422363283,0.01,1.0
77,213.35453581809998,284.695087890625,0.01,1.0
78,214.5485627269745,285.671229095459,0.01,1.0
79,206.7003020954132,287.0106669616699,0.01,1.0
80,201.28708616256714,288.9189910888672,0.01,1.0
81,215.52856646537782,290.6065277099609,0.01,1.0
82,215.6577144432068,292.1988198852539,0.01,1.0
83,213.81929335594177,294.2420204162598,0.01,1.0
84,247.34569132328033,295.56883361816404,0.01,1.0
85,236.4827838373184,297.0956648254394,0.01,1.0
86,256.54733045578,298.8612950134277,0.01,1.0
87,242.00044671058654,300.4945262145996,0.01,1.0
88,283.66238863945006,302.1527990722656,0.01,1.0
89,185.74502859592437,304.145665435791,0.01,1.0
90,231.42265567302704,306.2285380554199,0.01,1.0
91,234.3329031896591,308.19588562011717,0.01,1.0
92,235.2998879098892,310.5280390930176,0.01,1.0
93,197.26971367835998,313.2457518005371,0.01,1.0
94,283.3753687000275,315.0780790710449,0.01,1.0
95,226.5763490486145,317.3835467529297,0.01,1.0
96,241.80404006481172,319.0964889526367,0.01,1.0
97,311.200568857193,321.1760046386719,0.01,1.0
98,251.0713560152054,322.9608312988281,0.01,1.0
99,268.19299679756165,324.72874633789064,0.01,1.0
100,278.2635568857193,326.11891693115234,0.01,1.0
101,265.16497737407684,327.66689666748044,0.01,1.0
102,249.69198766708374,329.69761001586915,0.01,1.0
103,308.7107339334488,331.11337966918944,0.01,1.0
104,297.07063637256624,332.3796925354004,0.01,1.0
105,285.3410884523392,333.9225050354004,0.01,1.0
106,278.3602487039566,335.9298974609375,0.01,1.0
107,361.39704149723053,337.24670120239256,0.01,1.0
108,316.6939926815033,338.2864584350586,0.01,1.0
109,321.9651385593414,339.96790771484376,0.01,1.0
110,300.62815065860747,342.57758193969727,0.01,1.0
111,320.7107539176941,343.57236251831057,0.01,1.0
112,284.5737359905243,345.2066729736328,0.01,1.0
113,365.70376220226285,346.2893727111816,0.01,1.0
114,292.5123297166824,348.40086975097654,0.01,1.0
115,301.5517957496643,350.11057083129884,0.01,1.0
116,290.26180120944974,351.9745825195312,0.01,1.0
117,350.4544998121262,353.5101737976074,0.01,1.0
118,325.1662835979462,355.4727000427246,0.01,1.0
119,318.8060887241364,357.1143229675293,0.01,1.0
120,325.68372551441195,358.31528625488284,0.01,1.0
121,322.9313535785675,360.8606278991699,0.01,1.0
122,325.66687291145325,362.0350108337402,0.01,1.0
123,335.95915297031405,363.80613586425784,0.01,1.0
124,351.0339851975441,365.01804122924807,0.01,1.0
125,323.83040460824964,366.7269259643555,0.01,1.0
126,347.3655346107483,368.3766058349609,0.01,1.0
127,361.05057012319566,369.87497787475587,0.01,1.0
128,347.97726436853407,372.0816571044922,0.01,1.0
129,374.4045510959625,373.0812434387207,0.01,1.0
130,377.49173758506777,374.3489570617676,0.01,1.0
131,365.7178686618805,375.60673294067385,0.01,1.0
132,313.23163785934446,376.9670307922363,0.01,1.0
133,368.69169651031496,378.2664909362793,0.01,1.0
134,385.2186610722542,379.5512593078613,0.01,1.0
135,351.5177527022362,380.96494369506837,0.01,1.0
136,352.234621860981,382.00553466796873,0.01,1.0
137,333.14867651462555,384.6365219116211,0.01,1.0
138,418.3056780600548,384.52101623535157,0.01,1.0
139,400.26969087839126,385.3475701904297,0.01,1.0
140,407.1082935619354,386.27015075683596,0.01,1.0
141,351.521242723465,387.2162145996094,0.01,1.0
142,379.583213262558,387.9742498779297,0.01,1.0
143,446.05517291784287,389.31830795288084,0.01,1.0
144,397.0427110671997,390.4007112121582,0.01,1.0
145,368.06894815444946,391.50805923461917,0.01,1.0
146,398.35705006837844,393.09082458496096,0.01,1.0
147,379.2409990167618,394.05490951538087,0.01,1.0
148,401.71135597467423,395.6446475219727,0.01,1.0
149,379.94444044589994,396.5264584350586,0.01,1.0
150,466.06367399215696,396.7738415527344,0.01,1.0
151,372.9005919218063,397.8453408813477,0.01,1.0
152,369.4110705924034,398.7977201843262,0.01,1.0
153,447.736181178093,399.48213485717775,0.01,1.0
154,355.0318762731552,400.15353424072265,0.01,1.0
155,396.84951303958894,400.9253326416016,0.01,1.0
156,369.31087183237076,401.4083071899414,0.01,1.0
157,396.36456731796267,401.96170623779295,0.01,1.0
158,395.738484852314,402.9787632751465,0.01,1.0
159,343.84742089271543,403.5907264709473,0.01,1.0
160,411.71721638202666,403.33787109375,0.01,1.0
161,408.9383186531067,405.69453521728514,0.01,1.0
162,466.6775059843063,405.7137969970703,0.01,1.0
163,418.36107878923417,407.29076385498047,0.01,1.0
164,476.7509922838211,407.2889324951172,0.01,1.0
165,334.77618510484695,408.66985595703125,0.01,1.0
166,409.1288199996948,409.7821794128418,0.01,1.0
167,418.7146927571297,410.32149154663085,0.01,1.0
168,450.4631930184364,410.91147384643557,0.01,1.0
169,441.1667090129852,411.48834701538084,0.01,1.0
170,395.97536972045896,411.3661152648926,0.01,1.0
171,390.5880724143982,411.1206504821777,0.01,1.0
172,368.12763693809507,412.7001838684082,0.01,1.0
173,465.96887774467467,413.0730613708496,0.01,1.0
174,447.95577684879305,413.067703704834,0.01,1.0
175,488.5368916320801,413.5464761352539,0.01,1.0
176,457.52367328166963,414.45813980102537,0.01,1.0
177,389.9171765828133,415.3635487365723,0.01,1.0
178,484.44088185310363,414.40023788452146,0.01,1.0
179,461.3760017538071,415.7889514160156,0.01,1.0
180,419.9331301236153,416.18577224731445,0.01,1.0
181,405.3373635625839,416.9183151245117,0.01,1.0
182,429.43372866630557,417.72495010375974,0.01,1.0
183,388.0980236554146,418.06933700561524,0.01,1.0
184,453.15769723653796,418.31949783325194,0.01,1.0
185,418.4348947167397,419.6321466064453,0.01,1.0
186,421.16100438833234,419.61190780639646,0.01,1.0
187,437.85180655241015,421.5754653930664,0.01,1.0
188,432.67038763046264,422.1316851806641,0.01,1.0
189,468.56745451688766,424.0508009338379,0.01,1.0
190,447.1836771821976,423.42498458862303,0.01,1.0
191,484.3610173368454,423.8058186340332,0.01,1.0
192,453.2247325849533,424.43323822021483,0.01,1.0
193,499.13235545635223,424.69889724731445,0.01,1.0
194,487.8470465373993,424.67338455200195,0.01,1.0
195,466.808894572258,424.6105726623535,0.01,1.0
196,515.9683045625686,424.90309707641603,0.01,1.0
197,521.9798296117783,424.4014862060547,0.01,1.0
198,437.1801284646988,426.21303848266604,0.01,1.0
199,456.02023103713987,425.7429331970215,0.01,1.0
200,433.6634805250168,426.4002163696289,0.01,1.0
201,499.7484539651871,427.3177865600586,0.01,1.0
202,437.13053708791733,427.44574951171876,0.01,1.0
203,459.1852412176132,428.1103646850586,0.01,1.0
204,522.8665024065972,427.3269873046875,0.01,1.0
205,410.03114274501803,429.1242903137207,0.01,1.0
206,460.3233251953125,429.7755444335937,0.01,1.0
207,536.7783113241196,429.37819519042966,0.01,1.0
208,534.5818188095093,428.9586749267578,0.01,1.0
209,384.1296656370163,430.22114837646484,0.01,1.0
210,426.1747422814369,430.8515827941894,0.01,1.0
211,428.27611323356626,432.7265219116211,0.01,1.0
212,466.80419383049014,433.2728607177734,0.01,1.0
213,505.9880179309845,433.1258367919922,0.01,1.0
214,525.5837329220772,432.4505827331543,0.01,1.0
215,481.0799605178833,432.29831283569337,0.01,1.0
216,533.3727674198151,433.63295150756835,0.01,1.0
217,430.7852232313156,434.0807537841797,0.01,1.0
218,464.40575180053713,433.07430892944336,0.01,1.0
219,464.6759449052811,434.64136032104494,0.01,1.0
220,506.60165313720705,432.8246734619141,0.01,1.0
221,426.911529610157,434.16914123535156,0.01,1.0
222,508.4719361996651,434.79580657958985,0.01,1.0
223,457.3582732963562,435.8753559875488,0.01,1.0
224,439.2605987381935,437.12800094604495,0.01,1.0
225,382.0992670464516,437.2606254577637,0.01,1.0
226,493.72404817819597,437.25645111083986,0.01,1.0
227,575.8281218719483,436.9195904541016,0.01,1.0
228,533.4132767248153,437.2251139831543,0.01,1.0
229,453.89307751893995,439.16575012207034,0.01,1.0
230,510.22265879392626,438.394213104248,0.01,1.0
231,498.4705918312073,438.17750366210936,0.01,1.0
232,444.53796993255617,440.166883392334,0.01,1.0
233,529.7772196626663,441.18592254638673,0.01,1.0
234,544.7640799999238,440.62184494018555,0.01,1.0
235,560.7181265306473,440.86889221191404,0.01,1.0
236,480.56916293621066,441.5281915283203,0.01,1.0
237,457.5807973051071,441.7847491455078,0.01,1.0
238,459.5217325258255,442.96984008789065,0.01,1.0
239,501.25453179597855,443.01999893188474,0.01,1.0
240,516.4413311338425,443.6831759643555,0.01,1.0
241,493.95542875766756,444.00278884887695,0.01,1.0
242,534.731540415287,443.7855009460449,0.01,1.0
243,513.397060046196,443.06797119140623,0.01,1.0
244,506.80921047210694,443.93427185058596,0.01,1.0
245,521.5834219145775,443.2255595397949,0.01,1.0
246,443.8584003186226,443.3374362182617,0.01,1.0
247,410.53526733875276,445.0570059204102,0.01,1.0
248,437.2627819633484,445.2950964355469,0.01,1.0
249,512.7401725387573,445.4136183166504,0.01,1.0
250,573.7999166297913,445.80516357421874,0.01,1.0
251,576.3159761452675,445.7870573425293,0.01,1.0
252,470.64124074459073,445.83728591918947,0.01,1.0
253,532.1284057569504,446.6633744812012,0.01,1.0
254,472.1495013976097,447.6045204162598,0.01,1.0
255,424.24707213401797,448.6926628112793,0.01,1.0
256,548.106630153656,447.28423767089845,0.01,1.0
257,473.9737535429001,448.7304286193848,0.01,1.0
258,505.6281939172745,449.14728927612305,0.01,1.0
259,462.633735537529,448.6782534790039,0.01,1.0
260,536.0927298212051,448.832141418457,0.01,1.0
261,551.8505634379387,448.3539201354981,0.01,1.0
262,540.3765882349014,447.8068852233887,0.01,1.0
263,516.800822763443,448.48727584838866,0.01,1.0
264,533.8284334015847,448.98549911499026,0.01,1.0
265,512.6577114582062,448.7436767578125,0.01,1.0
266,514.5962893414497,450.2102174377441,0.01,1.0
267,505.47698419570924,449.4869172668457,0.01,1.0
268,499.08460433006286,450.07083847045897,0.01,1.0
269,476.6809863471985,450.71694107055663,0.01,1.0
270,558.4633003473282,450.8610157775879,0.01,1.0
271,504.2704294729233,452.1356465148926,0.01,1.0
272,511.5326769781113,451.6280072021484,0.01,1.0
273,536.2568488669395,451.394845123291,0.01,1.0
274,526.5382869315148,451.95690231323243,0.01,1.0
275,488.18367327451705,451.09961822509763,0.01,1.0
276,650.9876396298408,450.2805339050293,0.01,1.0
277,516.0494108629226,452.3285676574707,0.01,1.0
278,571.8041851186753,451.17215255737307,0.01,1.0
279,540.5854096364975,451.4597541809082,0.01,1.0
280,484.7414167499542,451.3101190185547,0.01,1.0
281,594.5652786159516,451.0960835266113,0.01,1.0
282,621.0278534936905,450.99709564208985,0.01,1.0
283,493.63804890871046,450.3881457519531,0.01,1.0
284,545.5704650259017,451.61969314575197,0.01,1.0
285,411.62070825815204,452.0406327819824,0.01,1.0
286,513.8255648207664,453.86343872070313,0.01,1.0
287,531.601482167244,454.473837890625,0.01,1.0
288,479.2759941983223,455.74088684082034,0.01,1.0
289,518.9994467353821,455.4411100769043,0.01,1.0
290,589.0905401706696,455.44023635864255,0.01,1.0
291,652.1662217140198,455.2380961608887,0.01,1.0
292,651.0086492347717,452.1928399658203,0.01,1.0
293,483.39309829711914,453.31283157348633,0.01,1.0
294,532.1435525846481,455.22960342407225,0.01,1.0
295,488.6583084869385,454.7824151611328,0.01,1.0
296,514.1315042638779,456.15205001831055,0.01,1.0
297,504.167755522728,456.7559814453125,0.01,1.0
298,598.0089101409912,455.75182388305666,0.01,1.0
299,494.95071754932405,456.61713470458983,0.01,1.0
300,542.4107810211182,456.79824432373044,0.01,1.0
301,473.27059965610505,457.94275772094727,0.01,1.0
302,520.3026703333854,457.8224212646484,0.01,1.0
303,555.2664111375809,457.8841160583496,0.01,1.0
304,543.3476876974106,459.63591506958005,0.01,1.0
305,527.2263135480881,458.88735092163085,0.01,1.0
306,548.484022808075,460.65697067260743,0.01,1.0
307,504.55231636047364,460.0561018371582,0.01,1.0
308,465.72359454393387,460.3768756103516,0.01,1.0
309,542.5112683868408,459.7665151977539,0.01,1.0
310,551.5628141307831,461.11732742309573,0.01,1.0
311,550.725122590065,459.8116551208496,0.01,1.0
312,551.6277700448036,460.2348847961426,0.01,1.0
313,609.7918382644654,460.19376815795897,0.01,1.0
314,536.2236034250259,460.88573440551755,0.01,1.0
315,450.37417446374894,461.59425338745115,0.01,1.0
316,495.9350626134872,461.2213165283203,0.01,1.0
317,503.9031708073616,462.15039306640625,0.01,1.0
318,526.5604409313202,461.49131423950195,0.01,1.0
319,522.3751596426964,461.8134214782715,0.01,1.0
320,600.981324429512,463.4242225646973,0.01,1.0
321,501.8096702408791,462.8109915161133,0.01,1.0
322,572.2694681167602,462.6275881958008,0.01,1.0
323,575.5792828464508,461.411766204834,0.01,1.0
324,545.2832425308228,462.3799703979492,0.01,1.0
325,477.50107813596725,462.99767181396487,0.01,1.0
326,579.6770747232437,463.46628158569337,0.01,1.0
327,543.9892298007012,462.8732962036133,0.01,1.0
328,515.5825801157952,464.68660064697264,0.01,1.0
329,557.7807691574096,462.84011932373045,0.01,1.0
330,562.5806126022339,463.4769155883789,0.01,1.0
331,506.773851647377,462.9627281188965,0.01,1.0
332,550.1004619336128,465.11101760864256,0.01,1.0
333,563.0166789293289,464.1022671508789,0.01,1.0
334,539.6998938274384,463.2712367248535,0.01,1.0
335,455.480041706562,464.26404449462893,0.01,1.0
336,641.692289481163,463.199513092041,0.01,1.0
337,430.2605485320091,464.87670028686523,0.01,1.0
338,511.75883568286895,465.7750128173828,0.01,1.0
339,569.7520297193528,465.46608154296877,0.01,1.0
340,586.1254246091843,465.85066162109376,0.01,1.0
341,501.06764798879624,466.3464651489258,0.01,1.0
342,623.4692836332321,466.4317997741699,0.01,1.0
343,544.5237413787842,466.50435913085937,0.01,1.0
344,559.6862619924545,467.00301315307615,0.01,1.0
345,552.8418164825439,467.1743925476074,0.01,1.0
346,603.7827192592621,466.47831298828123,0.01,1.0
347,603.5752642679214,465.85636489868165,0.01,1.0
348,484.85355100631716,468.3749580383301,0.01,1.0
349,594.5983559226989,468.363175201416,0.01,1.0
350,616.5320332336426,466.9249571228027,0.01,1.0
351,508.9009881925583,467.0854756164551,0.01,1.0
352,596.5922132825851,466.8095693969727,0.01,1.0
353,515.0218061733245,466.7510954284668,0.01,1.0
354,553.9231761193275,466.00449127197265,0.01,1.0
355,582.0342286777496,466.67674270629885,0.01,1.0
356,589.1587665653228,466.71232376098635,0.01,1.0
357,601.6394604563714,467.5550149536133,0.01,1.0
358,531.6175120282173,468.12597061157226,0.01,1.0
359,560.8165640544892,468.7895394897461,0.01,1.0
360,529.6183503437043,468.56965347290037,0.01,1.0
361,553.8030226397515,467.9366361999512,0.01,1.0
362,677.7418311405182,468.65949310302733,0.01,1.0
363,597.4444000101089,465.77503646850585,0.01,1.0
364,528.0385192871094,468.53994583129884,0.01,1.0
365,587.9131937217712,467.3059077453613,0.01,1.0
366,563.8653621649742,467.740146484375,0.01,1.0
367,503.4624954676628,467.87231857299804,0.01,1.0
368,665.1943665957451,467.7515336608887,0.01,1.0
369,495.58424065589907,465.936866607666,0.01,1.0
370,511.25751661777497,466.40196228027344,0.01,1.0
371,476.7914548182487,466.8820628356934,0.01,1.0
372,535.9432471251488,467.3441033935547,0.01,1.0
373,608.1471709775925,467.49312759399413,0.01,1.0
374,466.4075811767578,467.8421997070312,0.01,1.0
375,498.72664503335955,467.3564419555664,0.01,1.0
376,578.5275808405876,466.634619140625,0.01,1.0
377,631.1630738830567,466.6473370361328,0.01,1.0
378,537.0116559171677,465.505361328125,0.01,1.0
379,465.74054136276243,467.63452301025393,0.01,1.0
380,575.9107730150223,466.0364633178711,0.01,1.0
381,594.8642964100837,467.4651936340332,0.01,1.0
382,483.1486386680603,467.05230392456053,0.01,1.0
383,659.6782792425156,467.3777131652832,0.01,1.0
384,527.6637562155723,466.9994711303711,0.01,1.0
385,676.9235449552536,466.2932287597656,0.01,1.0
386,529.6403451251983,465.3545344543457,0.01,1.0
387,547.4537751054763,464.99653778076174,0.01,1.0
388,556.1172356200218,467.09473297119143,0.01,1.0
389,476.28322929382324,465.01825927734376,0.01,1.0
390,504.133522939682,466.64335479736326,0.01,1.0
391,605.0964628481865,465.86989044189454,0.01,1.0
392,544.7180459070206,467.09335235595705,0.01,1.0
393,495.614872815609,466.4361883544922,0.01,1.0
394,610.0360283994675,465.8951469421387,0.01,1.0
395,538.2022379803658,466.2477630615234,0.01,1.0
396,596.8051650524139,465.4394747924805,0.01,1.0
397,539.495558373928,466.05358947753905,0.01,1.0
398,631.1988253712655,465.97443939208983,0.01,1.0
399,454.96985413789747,465.3146563720703,0.01,1.0
400,610.9833303356171,465.2438912963867,0.01,1.0
401,597.2618151092529,464.7425961303711,0.01,1.0
402,506.66993775606153,465.52081619262697,0.01,1.0
403,488.17792793273924,465.3936180114746,0.01,1.0
404,522.5208163619042,465.6870320129394,0.01,1.0
405,641.1134622335434,465.5909097290039,0.01,1.0
406,601.8829771900178,465.5326861572266,0.01,1.0
407,476.3143537092209,465.7789762878418,0.01,1.0
408,617.8712387132645,465.3051585388184,0.01,1.0
409,541.3645513629913,466.3283793640137,0.01,1.0
410,596.8516277623177,465.9821812438965,0.01,1.0
411,514.6908017230033,464.6013325500488,0.01,1.0
412,503.7192309093475,464.28986297607423,0.01,1.0
413,496.6332962369919,465.0348046875,0.01,1.0
414,576.7363025093078,464.5531884765625,0.01,1.0
415,576.0857738161087,462.726298828125,0.01,1.0
416,498.5029014062882,462.95518020629885,0.01,1.0
417,562.6095905518532,462.62096298217773,0.01,1.0
418,552.8710821819305,463.39676361083986,0.01,1.0
419,589.0459678554535,462.23844680786135,0.01,1.0
420,611.5078016662598,462.7454521179199,0.01,1.0
421,598.6499959135056,461.08271392822263,0.01,1.0
422,530.3733680534363,458.9362725830078,0.01,1.0
423,515.5324569606781,459.31487426757815,0.01,1.0
424,610.2770526003837,458.602766418457,0.01,1.0
425,486.1264412641525,457.3247801208496,0.01,1.0
426,505.09131647109984,457.61101821899416,0.01,1.0
427,607.0710152339935,457.3619465637207,0.01,1.0
428,544.5386016988755,456.50318908691406,0.01,1.0
429,554.5031849813462,456.3243426513672,0.01,1.0
430,504.4105514931679,455.3388407897949,0.01,1.0
431,494.4263066601753,455.2929122924805,0.01,1.0
432,518.0221157860756,455.0494041442871,0.01,1.0
433,489.8294104886055,454.0723696899414,0.01,1.0
434,563.6133486485481,454.28579208374026,0.01,1.0
435,561.6641208219528,453.5091796875,0.01,1.0
436,526.8432673621178,452.9471141052246,0.01,1.0
437,548.3083802556991,452.46696014404296,0.01,1.0
438,595.964538872242,451.602614440918,0.01,1.0
439,459.4798079419136,450.6626220703125,0.01,1.0
440,518.9933000016213,450.0536338806152,0.01,1.0
441,580.0501513314247,450.8006314086914,0.01,1.0
442,549.1381279921532,448.00401321411135,0.01,1.0
443,524.232667145729,448.8395835876465,0.01,1.0
444,494.03478662967683,448.8144403076172,0.01,1.0
445,535.2151776123047,447.75092742919924,0.01,1.0
446,454.9116691160202,448.7647576904297,0.01,1.0
447,441.44569054126737,448.75957107543945,0.01,1.0
448,511.0421553564072,448.96850326538083,0.01,1.0
449,543.4867794370651,448.53448364257815,0.01,1.0
450,478.289640250206,448.3356677246094,0.01,1.0
451,569.1508275103569,446.71777420043946,0.01,1.0
452,513.3228568267822,446.7821380615234,0.01,1.0
453,467.0380662369728,447.0757954406738,0.01,1.0
454,468.8811122488976,446.05494567871096,0.01,1.0
455,521.7665235543251,446.9470399475098,0.01,1.0
456,514.4864346170425,445.02277008056643,0.01,1.0
457,497.426112947464,445.44756118774416,0.01,1.0
458,461.8269510555267,445.9157733154297,0.01,1.0
459,532.9489687108994,446.3560919189453,0.01,1.0
460,478.52708713531496,444.2548518371582,0.01,1.0
461,472.0143125295639,445.8196385192871,0.01,1.0
462,458.99575840473176,443.46148025512696,0.01,1.0
463,455.2182416176796,443.69529067993165,0.01,1.0
464,548.699923171997,443.43333389282225,0.01,1.0
465,517.4177295613289,442.657823638916,0.01,1.0
466,505.37689487457277,441.6011444091797,0.01,1.0
467,488.4518024611473,440.79622695922853,0.01,1.0
468,492.71313439130785,441.2258312988281,0.01,1.0
469,496.9098708772659,440.5638067626953,0.01,1.0
470,521.6670609545707,439.6073139953613,0.01,1.0
471,482.03893433570863,438.9885562133789,0.01,1.0
472,452.9280418586731,438.4618363952637,0.01,1.0
473,496.59064661979676,439.33938705444336,0.01,1.0
474,535.7906021308899,439.19676086425784,0.01,1.0
475,457.2469889378548,438.53978988647464,0.01,1.0
476,429.1263985395432,437.54878341674805,0.01,1.0
477,467.60401188373567,437.6536120605469,0.01,1.0
478,545.9250615692139,436.3851568603516,0.01,1.0
479,556.4849576425553,436.5936473083496,0.01,1.0
480,527.6134516716004,435.8960514831543,0.01,1.0
481,437.5652400398254,435.6978057861328,0.01,1.0
482,540.0344957447052,432.9915040588379,0.01,1.0
483,510.1785448169708,432.7010670471191,0.01,1.0
484,521.5265845680237,433.00720413208006,0.01,1.0
485,499.06579671382906,431.24910705566407,0.01,1.0
486,529.1126441001892,430.5276858520508,0.01,1.0
487,414.9801963877678,431.46802124023435,0.01,1.0
488,484.66919377803805,432.0163737487793,0.01,1.0
489,439.18660025119783,429.83928634643553,0.01,1.0
490,426.7900167751312,428.7366828918457,0.01,1.0
491,562.9899668216706,427.72383346557615,0.01,1.0
492,465.04442198514937,427.82741912841794,0.01,1.0
493,440.86490903377535,427.7131588745117,0.01,1.0
494,421.62305658578873,426.6872937011719,0.01,1.0
495,536.5134011983871,426.13306381225584,0.01,1.0
496,431.00115280866623,424.7872039794922,0.01,1.0
497,488.7179467582703,423.47913055419923,0.01,1.0
498,431.62298620224,422.9204119873047,0.01,1.0
499,389.30993075609206,422.2567306518555,0.01,1.0
500,460.1161854314804,422.7036419677734,0.01,1.0
501,520.809513835907,420.80851425170897,0.01,1.0
502,426.1481605052948,421.0174291992187,0.01,1.0
503,478.42118649959565,419.86115966796876,0.01,1.0
504,418.3172072553635,417.8370370483398,0.01,1.0
505,375.69106887817384,417.36694091796875,0.01,1.0
506,502.3449191141128,417.27984085083006,0.01,1.0
507,523.0351313114166,415.37828201293945,0.01,1.0
508,434.8129751634598,414.88151748657225,0.01,1.0
509,493.2098387336731,415.6006713867188,0.01,1.0
510,533.3894824361801,413.88856628417966,0.01,1.0
511,469.88669095993043,411.9490969848633,0.01,1.0
512,422.94424151420594,409.68015533447266,0.01,1.0
513,476.8056504678726,408.5928373718262,0.01,1.0
514,418.87926302433016,410.14191116333006,0.01,1.0
515,423.98451949119567,407.1599522399902,0.01,1.0
516,443.11630288124087,406.36098892211913,0.01,1.0
517,391.89887848377225,405.75308197021485,0.01,1.0
518,416.05300230026245,405.57587326049804,0.01,1.0
519,413.4172351503372,404.4864263916016,0.01,1.0
520,461.7408780241013,403.6445672607422,0.01,1.0
521,415.7118444156647,403.6017228698731,0.01,1.0
522,437.43365402698515,404.80902633666994,0.01,1.0
523,451.1534148216248,402.04253677368166,0.01,1.0
524,424.32491882801054,402.54970474243163,0.01,1.0
525,483.60254742145537,402.3407229614258,0.01,1.0
526,428.1679722547531,401.62796127319336,0.01,1.0
527,494.33238284111025,399.66111495971677,0.01,1.0
528,454.6347236347199,398.9055828857422,0.01,1.0
529,440.0677205467224,397.650818939209,0.01,1.0
530,472.06579408168795,398.6895120239258,0.01,1.0
531,426.5922713279724,398.90230743408205,0.01,1.0
532,474.45021786689756,397.72791213989257,0.01,1.0
533,490.39626068115234,397.9586784362793,0.01,1.0
534,453.2920615434647,395.05925506591797,0.01,1.0
535,425.32439495563506,396.7269464111328,0.01,1.0
536,379.3704684495926,393.5904020690918,0.01,1.0
537,435.06987589359284,393.00973678588866,0.01,1.0
538,441.43369116306303,394.34695877075194,0.01,1.0
