,critic,actor,tau,theta
38,363.009196395874,329.82201248168946,0.05,1.0
39,355.9038208389282,328.7827925109863,0.05,1.0
40,353.52324052810667,329.6942739868164,0.05,1.0
41,351.7051246166229,330.1558854675293,0.05,1.0
42,310.20892148017884,331.92299499511716,0.05,1.0
43,336.1747597026825,332.57473220825193,0.05,1.0
44,333.28329295158386,333.9415385437012,0.05,1.0
45,314.10887370586397,334.3129257202148,0.05,1.0
46,350.78742661476133,336.77382598876954,0.05,1.0
47,329.8907378578186,337.0650846862793,0.05,1.0
48,327.37371492385864,338.97346603393555,0.05,1.0
49,331.9675565719605,339.95181854248045,0.05,1.0
50,342.11826272964475,341.3189416503906,0.05,1.0
51,326.1752600479126,343.0171881103516,0.05,1.0
52,320.29889744758606,344.74675888061523,0.05,1.0
53,335.1835972976685,347.03034057617185,0.05,1.0
54,361.5802521514893,347.31705474853516,0.05,1.0
55,304.3358033180237,350.03366470336914,0.05,1.0
56,319.6314805698395,351.85587799072266,0.05,1.0
57,373.84796968460086,354.5560235595703,0.05,1.0
58,319.72265107154846,356.44691513061525,0.05,1.0
59,383.8469309616089,358.006766204834,0.05,1.0
60,386.79287004470825,357.7822265625,0.05,1.0
61,355.57672231674195,358.42580184936526,0.05,1.0
62,400.3703524398804,360.2603556823731,0.05,1.0
63,390.4550409269333,359.8014880371094,0.05,1.0
64,378.43925741195676,360.2607963562012,0.05,1.0
65,353.24592856884004,360.2448123168945,0.05,1.0
66,336.743016500473,361.8174691772461,0.05,1.0
67,391.7974559020996,363.6957876586914,0.05,1.0
68,374.5386744213104,364.8745483398437,0.05,1.0
69,368.95921452999113,366.4240852355957,0.05,1.0
70,398.6916125679016,367.6600944519043,0.05,1.0
71,400.05273474693297,366.22108322143555,0.05,1.0
72,382.96525405406953,366.68729400634766,0.05,1.0
73,377.7592001104355,367.2551188659668,0.05,1.0
74,349.3436850786209,368.5132153320312,0.05,1.0
75,335.4282566165924,371.0549314880371,0.05,1.0
76,337.82532310009003,372.2798826599121,0.05,1.0
77,364.9621787071228,373.71112365722655,0.05,1.0
78,368.1179572057724,375.1250238037109,0.05,1.0
79,360.2971718406677,376.0144708251953,0.05,1.0
80,351.92713393211363,377.6897253417969,0.05,1.0
81,363.2389552974701,378.7801345825195,0.05,1.0
82,355.46808657169345,378.9996994018555,0.05,1.0
83,372.2095778083801,379.5389823913574,0.05,1.0
84,407.9911908626556,380.1439514160156,0.05,1.0
85,384.57413166999817,379.11381927490237,0.05,1.0
86,415.94358287334444,377.8137796020508,0.05,1.0
87,393.6920651292801,377.67764297485354,0.05,1.0
88,444.2857402324677,376.92717987060547,0.05,1.0
89,293.10680502414704,378.3165005493164,0.05,1.0
90,350.1533910226822,379.6672869873047,0.05,1.0
91,355.8249741601944,379.9736430358887,0.05,1.0
92,351.38750166893004,381.95296920776366,0.05,1.0
93,311.1099614953995,383.18689163208006,0.05,1.0
94,426.0053667974472,384.3329182434082,0.05,1.0
95,335.44839965820313,385.76659729003904,0.05,1.0
96,352.7452476787567,386.96480438232425,0.05,1.0
97,453.7954883766174,387.86380233764646,0.05,1.0
98,366.1883841586113,387.03629211425783,0.05,1.0
99,378.8916623735428,389.5918894958496,0.05,1.0
100,402.36785259246824,390.4929626464844,0.05,1.0
101,378.910338139534,391.0411050415039,0.05,1.0
102,360.03151976823807,393.38858123779295,0.05,1.0
103,438.70132931709287,393.73612564086915,0.05,1.0
104,420.26465149402617,393.9751417541504,0.05,1.0
105,396.5557978963852,394.0977862548828,0.05,1.0
106,388.50010912418367,395.8692901611328,0.05,1.0
107,498.0279068493843,395.23961761474607,0.05,1.0
108,432.5518362593651,393.72350173950196,0.05,1.0
109,435.7174422287941,394.05456909179685,0.05,1.0
110,397.3942070388794,394.12957412719726,0.05,1.0
111,429.583935353756,395.24383407592774,0.05,1.0
112,377.5197379183769,395.3654441833496,0.05,1.0
113,478.7451274514198,395.4675469970703,0.05,1.0
114,389.38412861824037,395.6968585205078,0.05,1.0
115,389.4285899662971,397.20324066162107,0.05,1.0
116,379.01018115758893,399.8714141845703,0.05,1.0
117,452.156259226799,400.4565118408203,0.05,1.0
118,409.51028879404066,402.1581463623047,0.05,1.0
119,404.791520485878,403.10128952026366,0.05,1.0
120,423.5912856554985,403.57057540893555,0.05,1.0
121,410.08885668992997,405.38238403320315,0.05,1.0
122,417.95100587129593,406.60590209960935,0.05,1.0
123,414.7785922503471,408.42257247924806,0.05,1.0
124,445.23347412586213,409.06688568115237,0.05,1.0
125,405.5555599188805,410.72840698242186,0.05,1.0
126,442.3419241952896,411.744401550293,0.05,1.0
127,449.06935901641845,412.0557943725586,0.05,1.0
128,428.96511370658874,413.6511213684082,0.05,1.0
129,460.9591068983078,413.67356658935546,0.05,1.0
130,468.7738952636719,414.4418698120117,0.05,1.0
131,455.97561232805253,414.18895584106446,0.05,1.0
132,383.27636706113816,416.22733032226563,0.05,1.0
133,450.25383330345153,418.62757553100585,0.05,1.0
134,466.84652930259705,419.1645816040039,0.05,1.0
135,429.73411159276964,420.1961401367187,0.05,1.0
136,452.25231198072436,421.0869906616211,0.05,1.0
137,401.74554667234423,424.49249969482423,0.05,1.0
138,509.1837388753891,424.9355024719238,0.05,1.0
139,493.2638118815422,424.90672439575195,0.05,1.0
140,487.34285898685454,425.3057844543457,0.05,1.0
141,439.5109456467628,426.4509912109375,0.05,1.0
142,454.91408015489577,427.1786994934082,0.05,1.0
143,530.5995512390136,427.47746978759767,0.05,1.0
144,477.9564874243736,427.4373211669922,0.05,1.0
145,435.0783507490158,428.2316577148438,0.05,1.0
146,476.0499196648598,430.15926483154294,0.05,1.0
147,451.3757895565033,430.16663589477537,0.05,1.0
148,471.5348582959175,431.4309278869629,0.05,1.0
149,455.5654266119003,432.3146627807617,0.05,1.0
150,521.1595153427124,431.64083114624026,0.05,1.0
151,434.5409101176262,433.28822799682615,0.05,1.0
152,458.35494505405427,434.9258088684082,0.05,1.0
153,527.9704546332359,434.8858415222168,0.05,1.0
154,425.5719445705414,436.87694412231446,0.05,1.0
155,482.2260021781921,438.83538146972654,0.05,1.0
156,463.50504465818403,439.847589263916,0.05,1.0
157,481.41207578420637,439.7698211669922,0.05,1.0
158,491.554184961319,440.62153717041014,0.05,1.0
159,428.2700316429138,442.54076995849607,0.05,1.0
160,502.5581359553337,442.3264733886719,0.05,1.0
161,473.7923101592064,443.23429443359373,0.05,1.0
162,561.9085570502281,443.2706083679199,0.05,1.0
163,475.1080703949928,443.35634902954104,0.05,1.0
164,556.7912342739105,443.91263748168944,0.05,1.0
165,392.38667318105695,445.19007110595703,0.05,1.0
166,477.4643243551254,447.20526962280275,0.05,1.0
167,496.57938094615935,448.22463073730466,0.05,1.0
168,535.9923234438896,448.631304473877,0.05,1.0
169,523.4159479045868,448.9976295471191,0.05,1.0
170,468.4304867649078,449.5643539428711,0.05,1.0
171,485.2284500527382,449.63053085327147,0.05,1.0
172,452.3088490867615,450.83273818969724,0.05,1.0
173,543.489289894104,451.1178923034668,0.05,1.0
174,535.8887488365174,449.76563537597656,0.05,1.0
175,567.2514591383934,448.68817535400393,0.05,1.0
176,531.7425750017167,448.8318315124512,0.05,1.0
177,459.6153192424774,450.40120513916014,0.05,1.0
178,579.2920466399192,450.11486053466797,0.05,1.0
179,528.106031024456,449.95630432128905,0.05,1.0
180,492.5183683514595,449.85259887695315,0.05,1.0
181,478.68112785577773,451.95967041015626,0.05,1.0
182,498.49558918714524,452.9933625793457,0.05,1.0
183,445.64545536756515,454.1632341003418,0.05,1.0
184,520.4868536782265,454.5188050842285,0.05,1.0
185,490.8894805407524,455.2116909790039,0.05,1.0
186,506.65539281606675,455.06064529418944,0.05,1.0
187,476.76440697431565,455.68083099365236,0.05,1.0
188,501.86747566223147,456.71335235595706,0.05,1.0
189,534.9967340397835,456.4288215637207,0.05,1.0
190,520.0208866906166,456.6077868652344,0.05,1.0
191,555.2542320394516,456.3246957397461,0.05,1.0
192,521.6317428255081,457.0911706542969,0.05,1.0
193,576.4393985629082,455.7321710205078,0.05,1.0
194,559.5682640767097,455.38852279663087,0.05,1.0
195,524.4783112502098,453.8149737548828,0.05,1.0
196,585.433644194603,453.3578863525391,0.05,1.0
197,573.9129904174805,452.12244995117186,0.05,1.0
198,485.3198388147354,450.8621029663086,0.05,1.0
199,489.4807460045815,451.48425369262696,0.05,1.0
200,489.6342508673668,451.24256454467775,0.05,1.0
201,553.5666826343536,450.4339747619629,0.05,1.0
202,486.6287034368515,449.80989837646484,0.05,1.0
203,510.53160367488863,450.05079818725585,0.05,1.0
204,567.9238088655471,448.1833349609375,0.05,1.0
205,464.7509393262863,448.6844201660156,0.05,1.0
206,502.9981031513214,449.1491778564453,0.05,1.0
207,585.4042199897766,447.2820741271973,0.05,1.0
208,571.4875122261047,445.88126510620117,0.05,1.0
209,421.80662584781646,445.47863265991214,0.05,1.0
210,479.40424971580507,446.2774073791504,0.05,1.0
211,461.9461259841919,446.35168380737304,0.05,1.0
212,490.21140026807785,445.22540405273435,0.05,1.0
213,525.5264041090012,443.03400451660156,0.05,1.0
214,556.6820183563233,441.5944026184082,0.05,1.0
215,519.5782449579239,439.70292999267576,0.05,1.0
216,538.0667789721489,439.18967544555665,0.05,1.0
217,461.4597159743309,438.8633825683594,0.05,1.0
218,479.5033809280396,439.21211395263674,0.05,1.0
219,499.1691261100769,440.06443527221677,0.05,1.0
220,525.1415194845199,438.6370942687988,0.05,1.0
221,459.6780814552307,438.45623336791994,0.05,1.0
222,519.8278859710693,438.43803436279296,0.05,1.0
223,450.2851596784592,437.9342935180664,0.05,1.0
224,452.4516983604431,439.98405670166017,0.05,1.0
225,400.7523394393921,441.27485443115233,0.05,1.0
226,518.1331036615371,442.2029524230957,0.05,1.0
227,555.5576264858246,440.6301327514648,0.05,1.0
228,549.6591729640961,439.2621253967285,0.05,1.0
229,455.04494990348815,440.1693614196777,0.05,1.0
230,498.5283090019226,440.95227416992185,0.05,1.0
231,498.94058015584943,439.95653839111327,0.05,1.0
232,433.8785598993301,440.71100158691405,0.05,1.0
233,546.4812817382813,440.03856216430665,0.05,1.0
234,550.928040714264,439.3396600341797,0.05,1.0
235,507.3917169713974,438.2217558288574,0.05,1.0
236,485.5058241558075,439.2367379760742,0.05,1.0
237,442.4927680015564,440.9263269042969,0.05,1.0
238,460.525687456131,441.71545669555667,0.05,1.0
239,488.87085495948793,442.59261154174806,0.05,1.0
240,512.1614663767815,442.65133880615235,0.05,1.0
241,484.2220948934555,442.7514149475098,0.05,1.0
242,502.5381135129929,443.51177856445315,0.05,1.0
243,495.76753462314605,442.6883082580566,0.05,1.0
244,500.99380204677584,442.7540335083008,0.05,1.0
245,509.9841016483307,443.7124382019043,0.05,1.0
246,443.33121317625046,445.72961685180667,0.05,1.0
247,409.75472875118254,448.0041917419434,0.05,1.0
248,468.9986631584168,448.78744216918943,0.05,1.0
249,530.4280902338028,450.8889874267578,0.05,1.0
250,565.275174741745,450.76454284667966,0.05,1.0
251,565.5506839060783,449.5110551452637,0.05,1.0
252,463.62936136960985,450.3325178527832,0.05,1.0
253,534.394849922657,450.47533294677737,0.05,1.0
254,474.1073959875107,451.82985275268555,0.05,1.0
255,447.4157101655006,455.4902647399902,0.05,1.0
256,576.432524189949,455.5485037231445,0.05,1.0
257,468.2897182440758,456.9844525146484,0.05,1.0
258,523.006630859375,458.33106414794923,0.05,1.0
259,476.22704805374144,458.92789108276367,0.05,1.0
260,562.3768179368973,460.5626272583008,0.05,1.0
261,578.7273515462875,459.44649108886716,0.05,1.0
262,560.3311910867691,458.7989811706543,0.05,1.0
263,550.5207280683518,458.1480250549316,0.05,1.0
264,543.3215374469758,458.8341297912598,0.05,1.0
265,519.6162593889236,459.9938410949707,0.05,1.0
266,535.4625031089782,460.9303730773926,0.05,1.0
267,573.225605788231,461.3284001159668,0.05,1.0
268,548.8290169835091,460.86845962524416,0.05,1.0
269,499.3934291577339,462.06956268310546,0.05,1.0
270,541.1798872709275,463.4277745056152,0.05,1.0
271,537.3914074277877,463.1389636230469,0.05,1.0
272,548.1717829108238,462.98382690429685,0.05,1.0
273,576.5905109119416,463.52165924072267,0.05,1.0
274,522.3830174541473,464.6168684387207,0.05,1.0
275,536.2956067991257,464.9936338806152,0.05,1.0
276,666.0610720682145,465.14908111572265,0.05,1.0
277,561.0137421941757,464.47587875366213,0.05,1.0
278,581.7281486082077,465.9669941711426,0.05,1.0
279,581.2531348633767,465.43969360351565,0.05,1.0
280,537.7973457336426,466.9369738769531,0.05,1.0
281,618.4194922161103,466.39695037841796,0.05,1.0
282,619.028085284233,465.6152616882324,0.05,1.0
283,524.6539404678344,465.9213096618652,0.05,1.0
284,542.8199864244461,465.8548342895508,0.05,1.0
285,442.59653486728666,467.68823089599607,0.05,1.0
286,553.4190445899964,470.2578472900391,0.05,1.0
287,571.1781211471557,469.50413818359374,0.05,1.0
288,530.4295213365555,469.68843536376954,0.05,1.0
289,556.5608533906936,469.94438385009767,0.05,1.0
290,636.23777967453,469.0408837890625,0.05,1.0
291,654.7415634775161,466.98719039916995,0.05,1.0
292,682.3935786247254,462.71173721313477,0.05,1.0
293,480.7752238035202,462.5192724609375,0.05,1.0
294,570.8617919254303,462.3148390197754,0.05,1.0
295,479.00181316137315,461.4563735961914,0.05,1.0
296,513.5887154102326,461.56825515747073,0.05,1.0
297,492.81921412706373,462.59831298828124,0.05,1.0
298,591.466518983841,460.49244857788085,0.05,1.0
299,460.04241636037824,460.0747592163086,0.05,1.0
300,546.3222318005562,458.90659439086915,0.05,1.0
301,479.58018640041354,458.3821577453613,0.05,1.0
302,504.7062793445587,458.3596078491211,0.05,1.0
303,559.6100245451927,457.88536682128904,0.05,1.0
304,497.5349330210686,455.9251982116699,0.05,1.0
305,514.0966679525376,454.85352249145507,0.05,1.0
306,518.5820878076553,454.8162748718262,0.05,1.0
307,474.44205760478974,452.5063838195801,0.05,1.0
308,472.61676648616793,452.57149597167967,0.05,1.0
309,513.0281839561462,451.28953903198243,0.05,1.0
310,512.4747301244736,450.91573608398437,0.05,1.0
311,542.2116639328003,449.01481002807617,0.05,1.0
312,506.0709083294868,447.4332014465332,0.05,1.0
313,573.6439988088608,445.99960494995116,0.05,1.0
314,510.98553923845293,443.05344467163087,0.05,1.0
315,416.7089216351509,443.2708053588867,0.05,1.0
316,459.70524413347243,442.69991577148437,0.05,1.0
317,457.1260633206368,443.8660311889648,0.05,1.0
318,497.48990374565125,443.0058917236328,0.05,1.0
319,489.57776673078536,442.2987562561035,0.05,1.0
320,548.0801816248894,441.2691363525391,0.05,1.0
321,468.6591828465462,439.00219039916993,0.05,1.0
322,510.8156378602982,437.86002685546873,0.05,1.0
323,526.1745384335518,436.1913705444336,0.05,1.0
324,495.5954348015785,435.9308416748047,0.05,1.0
325,439.6863962459564,436.5887640380859,0.05,1.0
326,474.1707873272896,436.8585479736328,0.05,1.0
327,488.72521406412125,437.2043949890137,0.05,1.0
328,466.82029963970183,436.57419784545897,0.05,1.0
329,477.24531758785247,436.3995783996582,0.05,1.0
330,498.4523502969742,435.0331640625,0.05,1.0
331,476.2609004855156,434.88991744995116,0.05,1.0
332,460.0845186781883,434.8991387939453,0.05,1.0
333,476.37207585573196,433.80042755126954,0.05,1.0
334,489.0333374881744,434.0170951843262,0.05,1.0
335,422.04973638534545,434.73407730102537,0.05,1.0
336,553.1834238815308,433.73899505615236,0.05,1.0
337,377.3301860308647,432.72671661376955,0.05,1.0
338,458.71127863407133,434.2654032897949,0.05,1.0
339,466.0103303837776,433.7578500366211,0.05,1.0
340,523.203770866394,433.75114944458005,0.05,1.0
341,419.8655510020256,433.728069152832,0.05,1.0
342,534.0444635987282,432.67726043701174,0.05,1.0
343,463.70919847011567,431.41788787841796,0.05,1.0
344,472.70940777540204,431.3103617858887,0.05,1.0
345,475.8641965675354,428.61221588134765,0.05,1.0
346,496.9031337761879,428.6062875366211,0.05,1.0
347,510.7812962436676,425.66374893188475,0.05,1.0
348,394.80620831012726,426.9240802001953,0.05,1.0
349,505.01706727981565,426.7898472595215,0.05,1.0
350,496.8132617998123,424.65544631958005,0.05,1.0
351,438.37305679798123,424.0474536132813,0.05,1.0
352,484.33607916355135,421.6721002197266,0.05,1.0
353,441.7734419775009,421.11046798706053,0.05,1.0
354,455.09342324733734,421.3251481628418,0.05,1.0
355,441.755094203949,419.0908804321289,0.05,1.0
356,473.3336268854141,417.60527252197267,0.05,1.0
357,506.5889291334152,416.0452928161621,0.05,1.0
358,435.21159829616545,416.4707781982422,0.05,1.0
359,445.30933791160584,415.896258392334,0.05,1.0
360,432.07428747177124,415.245977935791,0.05,1.0
361,444.1310339355469,416.03255249023437,0.05,1.0
362,526.8849074196816,414.2960340881348,0.05,1.0
363,465.000054192543,412.56950576782225,0.05,1.0
364,412.43566174983977,412.5007470703125,0.05,1.0
365,450.30604968547823,411.3220404052734,0.05,1.0
366,436.6544624042511,410.6960488891602,0.05,1.0
367,406.1480143022537,410.86759490966796,0.05,1.0
368,513.3634048843384,409.3596130371094,0.05,1.0
369,394.59740029335023,407.7145991516113,0.05,1.0
370,417.6799672698975,408.46947463989255,0.05,1.0
371,374.85453999996184,408.24377593994143,0.05,1.0
372,412.4990938806534,408.80678924560544,0.05,1.0
373,452.75800918102266,408.2520385742188,0.05,1.0
374,381.03823482990265,406.4047689819336,0.05,1.0
375,353.67926498413084,406.3995979309082,0.05,1.0
376,443.21073289394377,405.20948333740233,0.05,1.0
377,471.8080116224289,402.02279373168943,0.05,1.0
378,420.5632887506485,399.8064988708496,0.05,1.0
379,371.6484102106094,399.2935371398926,0.05,1.0
380,422.9652214336395,397.5052613830566,0.05,1.0
381,455.2374597501755,396.261374206543,0.05,1.0
382,375.8705154752731,394.8911293029785,0.05,1.0
383,474.152560133934,395.00292327880857,0.05,1.0
384,390.1812251663208,393.1901286315918,0.05,1.0
385,471.866290769577,392.5835136413574,0.05,1.0
386,413.022253036499,390.6750784301758,0.05,1.0
387,400.22694690704344,390.7444352722168,0.05,1.0
388,388.26769105911256,391.7996420288086,0.05,1.0
389,367.7715056371689,390.44297317504885,0.05,1.0
390,374.3343524193764,391.4014535522461,0.05,1.0
391,431.7141212892532,390.9983486938477,0.05,1.0
392,388.16451246261596,390.4754229736328,0.05,1.0
393,395.1939683532715,391.9670065307617,0.05,1.0
394,455.8521734023094,390.8917529296875,0.05,1.0
