,critic,actor,tau,theta
262,374.31688775777815,379.82375579833985,0.01,0.75
263,367.4727102088928,379.36393417358397,0.01,0.75
264,373.65033062458036,378.8350198364258,0.01,0.75
265,348.02793228387833,379.14106048583983,0.01,0.75
266,340.46519197702406,378.9192118835449,0.01,0.75
267,380.920355989933,378.3449800109863,0.01,0.75
268,363.2837856698036,378.15656127929685,0.01,0.75
269,324.69825970172883,378.2182484436035,0.01,0.75
270,344.2695133137703,377.76160308837893,0.01,0.75
271,350.18650683879855,377.4433934020996,0.01,0.75
272,370.1653061914444,377.1123907470703,0.01,0.75
273,361.78671261548993,377.0643711853027,0.01,0.75
274,353.05387499570844,376.97378067016604,0.01,0.75
275,333.5396637129784,376.42534606933594,0.01,0.75
276,424.1363155603409,375.8588453674316,0.01,0.75
277,358.46445094347,375.17036376953126,0.01,0.75
278,373.43018043518066,375.60123657226563,0.01,0.75
279,374.13365212440493,374.7038380432129,0.01,0.75
280,339.54317941904065,374.6434771728516,0.01,0.75
281,387.77703810214996,373.8235731506348,0.01,0.75
282,388.20855730056763,373.08579849243165,0.01,0.75
283,331.17058113336566,373.3133773803711,0.01,0.75
284,350.0691823768616,373.1150881958008,0.01,0.75
285,278.184012491703,373.1445797729492,0.01,0.75
286,341.83877620220187,373.9057049560547,0.01,0.75
287,353.77315762281415,374.0556384277344,0.01,0.75
288,323.7590007448196,373.9472119140625,0.01,0.75
289,342.6964264655113,373.7961422729492,0.01,0.75
290,393.76130654811857,373.3998062133789,0.01,0.75
291,408.1624174499512,372.94543380737304,0.01,0.75
292,437.0265692305565,371.3575047302246,0.01,0.75
293,298.228627011776,371.16561614990235,0.01,0.75
294,365.5434201669693,371.4916758728027,0.01,0.75
295,305.9438130116463,372.21659927368165,0.01,0.75
296,328.8146325969696,372.54439010620115,0.01,0.75
297,320.85507165908814,373.14300003051756,0.01,0.75
298,384.50786321640015,372.24697662353515,0.01,0.75
299,301.7211821889877,372.3777603149414,0.01,0.75
300,354.27446350574496,371.89130645751953,0.01,0.75
301,307.375864405632,372.7873063659668,0.01,0.75
302,333.4665569114685,373.33199920654295,0.01,0.75
303,361.34647477149963,372.3106607055664,0.01,0.75
304,318.67564345121383,371.77398239135744,0.01,0.75
305,341.7508209371567,371.95540496826175,0.01,0.75
306,348.73324653387067,371.6024807739258,0.01,0.75
307,312.19948137044906,371.8635610961914,0.01,0.75
308,304.19798832178117,372.15978713989256,0.01,0.75
309,336.2531577920914,370.9758847045898,0.01,0.75
310,329.7237063074112,371.58317337036135,0.01,0.75
311,365.3150563764572,370.6091424560547,0.01,0.75
312,352.6882094287872,370.6038764953613,0.01,0.75
313,388.22238642454147,369.6581753540039,0.01,0.75
314,357.1660475230217,369.59456649780276,0.01,0.75
315,285.3561390376091,369.7054704284668,0.01,0.75
316,311.56172857522967,369.2399183654785,0.01,0.75
317,297.66201822280885,369.5051271057129,0.01,0.75
318,339.8876068663597,368.9803184509277,0.01,0.75
319,343.34680981874465,368.6632261657715,0.01,0.75
320,378.49616973876954,368.2955905151367,0.01,0.75
321,324.54172991752625,367.3542253112793,0.01,0.75
322,357.7583851313591,367.2381364440918,0.01,0.75
323,371.5775413060188,366.021929473877,0.01,0.75
324,346.53465270996094,365.9096420288086,0.01,0.75
325,317.749042840004,365.9349038696289,0.01,0.75
326,332.1553366446495,365.82556213378905,0.01,0.75
327,331.65428567171097,365.40712936401366,0.01,0.75
328,316.49787996530534,365.277890625,0.01,0.75
329,341.7661237859726,364.4870983886719,0.01,0.75
330,344.42419785261154,363.1356312561035,0.01,0.75
331,329.55969850301744,363.2515740966797,0.01,0.75
332,320.4465888214111,362.9185655212402,0.01,0.75
333,323.6483279871941,361.83512161254885,0.01,0.75
334,341.0590960550308,362.09584518432615,0.01,0.75
335,293.0253644490242,361.8308528137207,0.01,0.75
336,369.4101289486885,361.2611837768555,0.01,0.75
337,255.09759323358537,360.34762786865235,0.01,0.75
338,317.179962477684,360.49196472167966,0.01,0.75
339,321.5380669593811,360.4855433654785,0.01,0.75
340,358.10798748016356,359.6439514160156,0.01,0.75
341,303.57517238378523,359.6758627319336,0.01,0.75
342,376.83412842035295,358.90468887329104,0.01,0.75
343,305.6618728017807,358.6550509643555,0.01,0.75
344,331.9653844428062,358.1013104248047,0.01,0.75
345,338.431189031601,356.3603517150879,0.01,0.75
346,350.91541335821154,356.2880732727051,0.01,0.75
347,346.1339298820496,355.4602880859375,0.01,0.75
348,276.1819647812843,355.30189773559573,0.01,0.75
349,364.62849858283994,355.3609844970703,0.01,0.75
350,351.94105255126954,353.5851303100586,0.01,0.75
351,314.2298915553093,353.84605529785154,0.01,0.75
352,338.89795972585677,351.7170475769043,0.01,0.75
353,293.79723997354506,352.26355056762696,0.01,0.75
354,309.2737906050682,351.10135559082033,0.01,0.75
355,314.3900519824028,350.9145944213867,0.01,0.75
356,330.61554295539855,350.16475631713865,0.01,0.75
357,350.38753720760343,348.9365647888184,0.01,0.75
358,300.70579858779905,349.319140625,0.01,0.75
359,300.6308038067818,348.11200485229494,0.01,0.75
360,278.2206454873085,347.46904251098636,0.01,0.75
361,310.5298248815536,346.9425688171387,0.01,0.75
362,353.732371199131,345.969903717041,0.01,0.75
363,327.79988272190093,345.10525665283205,0.01,0.75
364,291.02899084806444,344.71194610595705,0.01,0.75
365,319.6910956835747,343.2879022216797,0.01,0.75
366,306.2870567131042,342.1542845153809,0.01,0.75
367,278.12716566324235,342.7043585205078,0.01,0.75
368,351.47360559940336,341.02875411987304,0.01,0.75
369,251.0962076163292,341.060132598877,0.01,0.75
370,300.72271065950395,339.6390185546875,0.01,0.75
371,280.0754965162277,338.74609146118166,0.01,0.75
372,289.1820888662338,338.71977951049803,0.01,0.75
373,324.57836680412294,337.6577416992188,0.01,0.75
374,251.94060015678406,336.4779986572266,0.01,0.75
375,246.6634719467163,337.03382034301757,0.01,0.75
376,300.80923867225647,335.3441778564453,0.01,0.75
377,328.65588390111924,334.3731280517578,0.01,0.75
378,292.553951356411,332.26818435668946,0.01,0.75
379,256.7128891658783,332.14857528686525,0.01,0.75
380,275.64696739673616,330.5308084106445,0.01,0.75
381,301.11326879024506,329.70092132568357,0.01,0.75
382,272.460347495079,329.003331451416,0.01,0.75
383,316.45308943271635,328.29640045166013,0.01,0.75
384,267.68610377311705,327.0258543395996,0.01,0.75
385,324.6035147094727,326.1107536315918,0.01,0.75
386,278.2112873458862,324.0604655456543,0.01,0.75
387,272.1010730099678,323.3343914794922,0.01,0.75
388,252.94188318252563,322.92435485839843,0.01,0.75
389,266.3409042167664,321.71621673583985,0.01,0.75
390,237.88303931236268,320.4354922485352,0.01,0.75
391,301.78482635498045,319.43238998413085,0.01,0.75
392,275.1288234472275,318.9483401489258,0.01,0.75
393,251.08414386749268,317.3849104309082,0.01,0.75
394,316.70875683307645,316.12819610595704,0.01,0.75
395,250.14588357210158,315.7142077636719,0.01,0.75
396,289.64445768356325,314.2115782165527,0.01,0.75
397,256.0197179889679,312.5656192016602,0.01,0.75
398,278.3464487886429,311.6822959899902,0.01,0.75
399,207.69047437667848,311.01600769042966,0.01,0.75
400,282.3914929795265,309.7927185058594,0.01,0.75
401,297.94063477516175,308.677530670166,0.01,0.75
402,244.8343099832535,307.1020542907715,0.01,0.75
403,219.6956413936615,305.8588348388672,0.01,0.75
404,251.13216427326202,306.62153411865233,0.01,0.75
405,255.22587340593338,305.17283981323243,0.01,0.75
406,270.6714761066437,304.0024040222168,0.01,0.75
407,210.08441850185395,301.899842376709,0.01,0.75
408,276.3893059015274,300.8334330749512,0.01,0.75
409,262.14317927360537,300.3829536437988,0.01,0.75
410,267.8621724128723,300.4011331176758,0.01,0.75
411,225.91557260990143,299.0788150024414,0.01,0.75
412,224.11018198490143,297.40173110961916,0.01,0.75
413,217.62854306221007,297.6468733215332,0.01,0.75
414,256.48797947883605,296.85999755859376,0.01,0.75
415,247.35797295093536,294.62131790161135,0.01,0.75
416,222.7901846551895,294.33188247680664,0.01,0.75
417,237.80354924201964,293.13861923217775,0.01,0.75
418,247.80449897527694,292.65282516479493,0.01,0.75
419,227.0812017393112,291.3093147277832,0.01,0.75
420,256.976873626709,288.86615997314453,0.01,0.75
421,233.98168331623077,288.9545959472656,0.01,0.75
422,229.42441048622132,287.67718032836916,0.01,0.75
